Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c,Original_Gross_Budget__c,RecordTypeId,Filter,Id
0063100000fGlyoAAC,TurkeyOpp-1197,Banner,2016-04-18,2016-04-30,56.4,Vodafone20164Vodafone Yari MaratonDeskfiveMS,Net Cost (Calc Margin),MediaTrader,Deskfive,4000,28.2,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpvfAAC
0063100000fGm2hAAC,TurkeyOpp-1216,Banner,2016-05-04,2016-05-31,2407.2,KKB20165KKB TVCMoveMC,Net Cost (Calc Margin),MediaTrader,Move,4800,1200,Externally Managed,Triggers,Kadin,0.4,CPC,0.5015,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1920,012i0000001EB0yAAG,Turkey_LR,a013100000fLpvgAAC
0063100000fGm8FAAS,TurkeyOpp-1039,Banner,2016-11-01,2016-11-27,2287,Vodafone201611Vodafone 52 Hafta Native KasimMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,7500,3.4,Externally Managed,Triggers,Teknoloji,0.5,CPC,0.9985,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,3750,012i0000001EB0yAAG,Turkey_LR,a013100000fLpviAAC
0063100000fGlw9AAC,TurkeyOpp-1609,Mobile Banner,2016-01-12,2016-01-31,1250,Akbank20161Axess Serbest Hesap MobilAdmaticMC,Net Cost (Calc Margin),MediaTrader,Admatic,3500,700,Externally Managed,Triggers,Finans,0.4,CPC,0.44,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpvkAAC
0063100000fGm2hAAC,TurkeyOpp-81,Banner,2016-03-09,2016-03-31,1739.13,KKB20163KKB TVCMicrosoftMC,Net Cost (Calc Margin),MediaTrader,Microsoft,4348,892.4,Externally Managed,Triggers,Ekonomi,0.4,CPC,0.4869,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1739.13,012i0000001EB0yAAG,Turkey_LR,a013100000fLpvlAAC
0063100000fGlxNAAS,TurkeyOpp-549,Banner,2016-03-28,2016-03-31,1624,Teknosa20163Teknosa Euro 2016 28-31 MartReklamstoreMC,Net Cost (Calc Margin),MediaTrader,Reklamstore,4000,800,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.5074,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpvnAAC
0063100000fGm7kAAC,TurkeyOpp-1388,Banner,2016-10-01,2016-10-30,1303.6,Renault201610Renault Megane Sedan 11 EkimMedyanetMEC,Net Cost (Calc Margin),MediaTrader,Medyanet,5000,48.85,Externally Managed,Triggers,Otomotiv,0.4,CPC,0.9625,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpvoAAC
0063100000fGm2vAAC,TurkeyOpp-1290,Banner,2016-05-01,2016-05-31,892,Shell20165Shell Rimula MayisMynetMC,Net Cost (Calc Margin),MediaTrader,Mynet,1333,400,Externally Managed,Triggers,Kadin,0.4,CPC,0.5516,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,533.33,012i0000001EB0yAAG,Turkey_LR,a013100000fLpvqAAC
0063100000fGm4kAAC,TurkeyOpp-1477,Banner,2016-07-01,2016-07-31,2959.6,GE20167GE TemmuzNtvMEC,Net Cost (Calc Margin),MediaTrader,Ntv,6000,3000,Externally Managed,Triggers,RON,0.4,CPC,-0.0137,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,2400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpvtAAC
0063100000fGm3OAAS,TurkeyOpp-182,Banner,2016-06-15,2016-06-18,1591.5,Bimeks20166Bimeks KDV Bi Para Haziran 15-18TurkTicaretMEC,Net Cost (Calc Margin),MediaTrader,TurkTicaret,4000,600,Externally Managed,Triggers,Teknoloji,0.3,CPC,0.623,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1200,012i0000001EB0yAAG,Turkey_LR,a013100000fLpvvAAC
0063100000fGm5RAAS,TurkeyOpp-1316,Banner,2016-08-01,2016-08-30,2036.4,Shell20168Shell YKB AgustosReklamStoreMC,Net Cost (Calc Margin),MediaTrader,ReklamStore,5000,1000,Externally Managed,Triggers,Otomotiv,0.4,CPC,0.5089,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpvwAAC
0063100000fGm5sAAC,TurkeyOpp-941,Banner,2016-09-01,2016-09-26,1988,GSK20169GSK Sensodyne Check up EylulReklamstoreMC,Net Cost (Calc Margin),MediaTrader,Reklamstore,4000,0,Externally Managed,Triggers,Saglik,0,CPC,1,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLpvxAAC
0063100000fGm3LAAS,TurkeyOpp-784,Banner,2016-06-01,2016-06-15,228.8,Mavi20166Mavi Yaz Indirimi 13-15MedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,5000,114.4,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpvyAAC
0063100000fGm5vAAC,TurkeyOpp-1738,Banner,2016-09-01,2016-09-28,2056,Akbank20169Akbank Casecampus EylulReklamstoreMC,Net Cost (Calc Margin),MediaTrader,Reklamstore,7500,1500,Externally Managed,Triggers,Ekonomi,0.5,CPC,0.2704,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,3750,012i0000001EB0yAAG,Turkey_LR,a013100000fLpvzAAC
0063100000fGlw4AAC,TurkeyOpp-856,Banner,2016-01-01,2016-01-31,1706.8,Elca Kozmetik20161Retro Matte OcakReklamstoreMS,Net Cost (Calc Margin),MediaTrader,Reklamstore,5000,853.4,Externally Managed,Triggers,Women,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpw0AAC
0063100000fGm7iAAC,TurkeyOpp-217,Text (Temmuz),2016-10-01,2016-10-30,0,Renault201610Renault Clio EkimGrapeshootMEC,Net Cost (Calc Margin),MediaTrader,Grapeshoot,2105,36.22,Externally Managed,Triggers,Otomotiv,0.4,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Contextual,Digital,842,012i0000001EB0yAAG,Turkey_LR,a013100000fLpw1AAC
0063100000fGm4yAAC,TurkeyOpp-9,Banner,2016-08-04,2016-08-24,1000,Vodafone20168Vodafone Red Budget Html5 AgustosReklamStoreMS,Net Cost (Calc Margin),MediaTrader,ReklamStore,2500,500,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpw2AAC
0063100000fGm6hAAC,TurkeyOpp-1879,Banner,2016-10-01,2016-10-30,4954.4,BobbiBrown201610Bobbi Brown EkimAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,10000,2000,Externally Managed,Triggers,Kadin,0.4,CPC,0.5963,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,4000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpw3AAC
0063100000fGm7BAAS,TurkeyOpp-1612,Ekim Reporting,2016-10-01,2016-10-30,0,Nike201610Nike Beautiful X EkimBannerConnectMS,Net Cost (Calc Margin),MediaTrader,BannerConnect,0,174.71,Externally Managed,Triggers,Spor,0,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Reporting,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLpw4AAC
0063100000fGm2pAAC,TurkeyOpp-3,Banner,2016-05-04,2016-05-31,1604,Bayer20165Bayer Aski Sansa BirakmaMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,4000,800,Externally Managed,Triggers,Kadin,0.4,CPC,0.5012,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpw5AAC
0063100000fGlyLAAS,TurkeyOpp-1914,Banner,2016-04-27,2016-04-30,675.2,Elca Kozmetik20164Estee Lauder InfiniteMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,2000,337.6,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,800,012i0000001EB0yAAG,Turkey_LR,a013100000fLpw7AAC
0063100000fGm7HAAS,TurkeyOpp-861,Ekim Reporting,2016-10-01,2016-10-30,0,Vodafone201610Vodafone 52 Hafta Insaat Sektoru Hedefli EkimBannerConnectMS,Net Cost (Calc Margin),MediaTrader,BannerConnect,0,174.71,Externally Managed,Triggers,Iletisim,0,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Reporting,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLpw8AAC
0063100000fGm5wAAC,TurkeyOpp-1116,Banner,2016-09-01,2016-09-28,0,Akbank20169Akbank Caz Blog Kampanyasi EylulBannerConnectMC,Net Cost (Calc Margin),MediaTrader,BannerConnect,0,180.78,Externally Managed,Triggers,Ekonomi,0,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Adserver,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLpw9AAC
0063100000fGm32AAC,TurkeyOpp-1253,Banner,2016-05-23,2016-05-31,1858.2,Vodafone20165Vodafone FZ Top & GetMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,5000,107.2,Externally Managed,Triggers,Kadin,0.4,CPC,0.9423,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwAAAS
0063100000fGm3EAAS,TurkeyOpp-746,Banner,2016-05-05,2016-05-31,1161.3,Renault20165Renault LCVMedyanetMEC,Net Cost (Calc Margin),MediaTrader,Medyanet,5000,774.2,Externally Managed,Triggers,Kadin,0.3,CPC,0.3333,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1500,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwBAAS
0063100000fGlyhAAC,TurkeyOpp-1665,Banner,2016-04-04,2016-04-30,5203.2,Nike20164Nike VictoryMaxadMS,Net Cost (Calc Margin),MediaTrader,Maxad,10000,2601.6,Externally Managed,Triggers,Kadin,0.6,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,6000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwCAAS
0063100000fGm4vAAC,TurkeyOpp-824,Banner,2016-07-01,2016-07-31,2205.6,TFKB20167TFKB TFX Target TemmuzAreklamMS,Net Cost (Calc Margin),MediaTrader,Areklam,4000,800,Externally Managed,Triggers,Kadin,0.4,CPC,0.6373,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwDAAS
0063100000fGm5UAAS,TurkeyOpp-1818,Banner,2016-08-01,2016-08-30,0,GE20168GE Faz2 AgustosNtvMEC,Net Cost (Calc Margin),MediaTrader,Ntv,0,0,Externally Managed,Triggers,Teknoloji,0,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwEAAS
0063100000fGlxFAAS,TurkeyOpp-804,Banner,2016-03-01,2016-03-31,3000,Elca Kozmetik20163Bobbi Brown MartReklamstoreMS,Net Cost (Calc Margin),MediaTrader,Reklamstore,7500,1500,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,3000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwFAAS
0063100000fGm5RAAS,TurkeyOpp-1450,Banner,2016-08-01,2016-08-30,752.8,Shell20168Shell YKB AgustosMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,5000,376.4,Externally Managed,Triggers,Otomotiv,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwGAAS
0063100000fGly9AAC,TurkeyOpp-277,Banner,2016-04-28,2016-04-29,1444.8,Vodafone20164Vodafone LMY Canli YayinDigitalmarcomMS,Net Cost (Calc Margin),MediaTrader,Digitalmarcom,6000,722.4,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwHAAS
0063100000fGlvwAAC,TurkeyOpp-1441,Banner,2016-01-01,2016-01-10,2500,Vodafone20161Ready News IOSTurkTicaretMS,Net Cost (Calc Margin),MediaTrader,TurkTicaret,500,1750,Externally Managed,Triggers,IOS,5,CPD,0.3,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2500,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwKAAS
0063100000fGm7gAAC,TurkeyOpp-278,Banner,2016-10-01,2016-10-30,501,Huawei201610Huawei P9 Lite EkimReklamstoreMX,Net Cost (Calc Margin),MediaTrader,Reklamstore,10000,200.4,Externally Managed,Triggers,Finans,0.5,CPC,0.6,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,5000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwLAAS
0063100000fGm2rAAC,TurkeyOpp-917,Banner,2016-05-04,2016-05-31,8300,Tadim20165Tadim Kuru MeyvegillerAdmaticMEC,Net Cost (Calc Margin),MediaTrader,Admatic,20000,4000,Externally Managed,Triggers,Kadin,0.4,CPC,0.5181,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,8000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwNAAS
0063100000fGlyZAAS,TurkeyOpp-1637,Mobile Banner,2016-03-17,2016-03-31,1900,Akbank20163Akbank Tradeall MobilAdnboostMC,Net Cost (Calc Margin),MediaTrader,Adnboost,5000,1000,Externally Managed,Triggers,Ekonomi,0.4,CPC,0.4737,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwOAAS
0063100000fGm5lAAC,TurkeyOpp-1973,Banner,2016-08-11,2016-09-11,649.6,Vodafone20168Vodafone Cihaz Indirimi AgustosMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,4000,300,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.5382,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwPAAS
0063100000fGm3NAAS,TurkeyOpp-396,Banner,2016-06-01,2016-06-17,100,TFKB20166TFKB TFX TargetPopmarkerMS,Net Cost (Calc Margin),MediaTrader,Popmarker,3500,50,Externally Managed,Triggers,Finans,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,1400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwSAAS
0063100000fGlyoAAC,TurkeyOpp-1209,Banner,2016-04-18,2016-04-30,85.2,Vodafone20164Vodafone Yari MaratonMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,4000,42.6,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwUAAS
0063100000fGly5AAC,TurkeyOpp-1831,Banner,2016-04-20,2016-04-23,450.3,Bimeks20164Bimeks %23 BiPara Faz 2MedyanetMEC,Net Cost (Calc Margin),MediaTrader,Medyanet,1500,300,Externally Managed,Triggers,Kadin,0.3,CPC,0.3338,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,450,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwVAAS
0063100000fGm6VAAS,TurkeyOpp-1044,Banner,2016-09-09,2016-09-30,4861.6,Vodafone20169Vodafone Red Yazlik Mekanlar EylulReklamstoreMS,Net Cost (Calc Margin),MediaTrader,Reklamstore,12000,2028.4,Externally Managed,Triggers,Teknoloji,0.8,CPC,0.5828,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,9600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwWAAS
0063100000fGlxqAAC,TurkeyOpp-975,Banner,2016-04-01,2016-04-04,767.6,Teknosa20164Teknosa Turuncu Indirim 1-4 NisanAdinteractionMC,Net Cost (Calc Margin),MediaTrader,Adinteraction,3000,598.6,Externally Managed,Triggers,Kadin,0.4,CPC,0.2202,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1200,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwXAAS
0063100000fGm6dAAC,TurkeyOpp-466,Banner,2016-09-28,2016-09-30,1300,Sepas20169Sepas EylulLigatusMEC,Net Cost (Calc Margin),MediaTrader,Ligatus,3333,999.6,Externally Managed,Triggers,Enerji,0.6,CPC,0.2311,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1999.8,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwYAAS
0063100000fGlyHAAS,TurkeyOpp-509,Banner,2016-03-21,2016-03-31,1092.4,Elca Kozmetik20163Clinique Play with Pop MicrositeMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,2667,800,Externally Managed,Triggers,Kadin,0.4,CPC,0.2677,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1066.67,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwZAAS
0063100000fGm6GAAS,TurkeyOpp-210,Banner,2016-09-01,2016-09-30,49,Visa20169Visa PY EylulAppnexusMEC,Net Cost (Calc Margin),MediaTrader,Appnexus,3333,120.59,Externally Managed,Triggers,Finans,0.5,CPC,-1.461,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,1666.67,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwaAAC
0063100000fGm6NAAS,TurkeyOpp-76,Banner,2016-09-09,2016-09-30,8536,Vodafone20169Vodafone Adaptive Tariff Mobil EylulOperaMS,Net Cost (Calc Margin),MediaTrader,Opera,7500,1500,Externally Managed,Triggers,Teknoloji,0.8,CPC,0.8243,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,6000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwdAAC
0063100000fGm8bAAC,TurkeyOpp-1393,Banner,2016-11-01,2016-11-30,13425,Michelin201611Michelin Cross Climate Native KasimMynetMEC,Net Cost (Calc Margin),MediaTrader,Mynet,10000,2000,Externally Managed,Triggers,Otomotiv,0.4,CPC,0.851,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,4000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwfAAC
0063100000fGly9AAC,TurkeyOpp-1906,Banner,2016-04-28,2016-04-29,87.6,Vodafone20164Vodafone LMY Canli YayinDeskFiveMS,Net Cost (Calc Margin),MediaTrader,DeskFive,5000,43.8,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwhAAC
0063100000fGlz0AAC,TurkeyOpp-968,Banner,2016-05-01,2016-05-10,2937.2,Vodafone20165Vodafone Heroes Samsung S7 DisplayAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,7500,1388.4,Externally Managed,Triggers,Kadin,0.4,CPC,0.5273,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,3000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwiAAC
0063100000fGm7CAAS,TurkeyOpp-1399,Banner,2016-10-01,2016-10-30,4000.2,Nike201610Nike Football Training EkimLigatusMS,Net Cost (Calc Margin),MediaTrader,Ligatus,10000,1943.7,Externally Managed,Triggers,Spor,0.6,CPC,0.5141,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,6000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwjAAC
0063100000fGm2nAAC,TurkeyOpp-123,Banner,2016-05-24,2016-05-31,1307,Cosmetica20165Cosmetica MayisDeskFiveMX,Net Cost (Calc Margin),MediaTrader,DeskFive,4000,522.8,Externally Managed,Triggers,Kadin,0.5,CPC,0.6,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwkAAC
0063100000fGm7BAAS,TurkeyOpp-1121,Banner,2016-10-01,2016-10-30,6513.6,Nike201610Nike Beautiful X EkimMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,10000,2000,Externally Managed,Triggers,Spor,0.6,CPC,0.693,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,6000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwlAAC
0063100000fGlxSAAS,TurkeyOpp-1588,Banner,2016-03-01,2016-03-31,-68,Zorlu PSM20163Zorlu PSM Slava's Snow ShowMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,1883,376.6,Externally Managed,Triggers,Teknoloji,0.4,CPC,6.5382,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,753.2,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwmAAC
0063100000fGm8XAAS,TurkeyOpp-616,Banner,2016-11-01,2016-11-30,3648.4,Aveda201611Aveda KasimAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,5000,1000,Externally Managed,Triggers,Kadin,0.4,CPC,0.7259,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwnAAC
0063100000fGm3LAAS,TurkeyOpp-252,Banner,2016-06-01,2016-06-15,929.6,Mavi20166Mavi Yaz Indirimi 13-15MynetMS,Net Cost (Calc Margin),MediaTrader,Mynet,2000,600,Externally Managed,Triggers,Kadin,0.4,CPC,0.3546,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,800,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwqAAC
0063100000fGm4RAAS,TurkeyOpp-1687,Banner,2016-07-01,2016-07-31,1477.6,Elca Kozmetik20167Aveda TemmuzPopmarkerMS,Net Cost (Calc Margin),MediaTrader,Popmarker,4000,800,Externally Managed,Triggers,Kadin,0.4,CPC,0.4586,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwsAAC
0063100000fGm2aAAC,TurkeyOpp-1447,Banner,2016-05-03,2016-05-23,2158.4,Vodafone20165Vodafone FZ MNPReklamstoreMS,Net Cost (Calc Margin),MediaTrader,Reklamstore,5000,1000,Externally Managed,Triggers,Kadin,0.4,CPC,0.5367,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwtAAC
0063100000fGm86AAC,TurkeyOpp-1632,Banner,2016-11-01,2016-11-20,2422.2,Vodafone201611Vodafone Avantajli Dukkan Std KasimGoClickMS,Net Cost (Calc Margin),MediaTrader,GoClick,3636,800,Externally Managed,Triggers,Teknoloji,0.6,CPC,0.6697,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2181.82,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwuAAC
0063100000fGlyEAAS,TurkeyOpp-1655,Banner,2016-04-01,2016-04-30,2089.2,Elca Kozmetik20164Clinique Moisture SurgeAdinteractionMS,Net Cost (Calc Margin),MediaTrader,Adinteraction,5000,1000,Externally Managed,Triggers,Kadin,0.4,CPC,0.5213,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwvAAC
0063100000fGm7OAAS,TurkeyOpp-1243,Text (Temmuz),2016-10-01,2016-10-30,0,Vodafone201610Vodafone Olympia General Mobile EkimGrapeshootMS,Net Cost (Calc Margin),MediaTrader,Grapeshoot,5000,36.22,Externally Managed,Triggers,Iletisim,0.6,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Contextual,Digital,3000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwwAAC
0063100000fGlyqAAC,TurkeyOpp-1575,Banner,2016-04-09,2016-04-30,2754.6,Renault20164Renault Satis NisanLigatusMEC,Net Cost (Calc Margin),MediaTrader,Ligatus,10000,2754.6,Externally Managed,Triggers,Kadin,0.3,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,3000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwyAAC
0063100000fGlyEAAS,TurkeyOpp-50,Banner,2016-04-01,2016-04-30,878.8,Elca Kozmetik20164Clinique Moisture SurgeMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,5000,773,Externally Managed,Triggers,Kadin,0.4,CPC,0.1204,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpwzAAC
0063100000fGm3hAAC,TurkeyOpp-1810,Banner,2016-06-01,2016-06-30,396.8,Elca Kozmetik20166Bobbi Brown Intensive SkinMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,3000,198.4,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1200,012i0000001EB0yAAG,Turkey_LR,a013100000fLpx0AAC
0063100000fGlwqAAC,TurkeyOpp-898,Banner,2016-01-25,2016-01-31,407,Arzum20161Face CleansingLigatusMEC,Net Cost (Calc Margin),MediaTrader,Ligatus,5000,300,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.2629,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpx3AAC
0063100000fGlyRAAS,TurkeyOpp-44,Banner,2016-04-20,2016-04-30,11406.8,Mavi20164Mavi SS16 NisanAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,20000,4000,Externally Managed,Triggers,Kadin,0.4,CPC,0.6493,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,8000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpx4AAC
0063100000fGly7AAC,TurkeyOpp-810,Banner,2016-04-22,2016-04-25,353.2,Teknosa20164Teknosa Fransa Iletisimi 22-25 NisanPopmarkerMC,Net Cost (Calc Margin),MediaTrader,Popmarker,1750,300,Externally Managed,Triggers,Kadin,0.4,CPC,0.1506,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,700,012i0000001EB0yAAG,Turkey_LR,a013100000fLpx5AAC
0063100000fGm5aAAC,TurkeyOpp-1019,Mobile Banner,2016-08-04,2016-08-30,2867.2,Vodafone20168Vodafone Spotify AgustosOperaMS,Net Cost (Calc Margin),MediaTrader,Opera,6000,1200,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.5815,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpx6AAC
