Opportunity__c,External_Id__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c
006630000042bYLAAY,242119043,Xaxis Display Plus,1/18/2016,1/31/2016,800,Vodafone0116_Yazar_Kasa_Pos_interest_Adinteraction_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adinteraction,1000000,800,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.8125,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bYLAAY,-1810794686,Xaxis Display Plus,1/18/2016,1/31/2016,800,Vodafone0116_Yazar_Kasa_Pos_interest_Nokta_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,1000000,800,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bYdAAI,58540184,Xaxis Display Plus,2/1/2016,2/14/2016,1000,Akbank0216_Mtv_Medyanet_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1250000,800,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.8438,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bZ1AAI,1310419646,Xaxis Display Plus,2/25/2016,2/29/2016,500,KKB0216_E-ntegre_Adhood_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adhood,500000,247,Externally Managed,Triggers,Selected Sites,1,cpm,0.7336,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bZoAAI,146405041,Xaxis Display Plus,3/9/2016,3/11/2016,990,IBM0316_SAP_Cloud_faz1_Adinteraction_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adinteraction,500000,1073.38,Externally Managed,Triggers,Selected Sites,1.98,cpm,0.9301,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cfAAAQ,1151071818,Xaxis Rich Media,5/1/2016,5/13/2016,1275,Avon0516_Dreams_interstitial_Medyanet_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,300000,1250,Externally Managed,Triggers,Interstitial,4.25,cpm,0.88,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bYPAAY,-636246874,Xaxis Rich Media,1/18/2016,1/31/2016,2250,Bimeks0116_Dell_Notebook_Intersitital_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,500000,2250,Externally Managed,Triggers,Interstitial,4.5,cpm,0.8889,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bZtAAI,-419876312,Xaxis Rich Media,3/11/2016,3/14/2016,1125,Bimeks0316_Kdv_Kadar_Bi_Para_Faz2_Digitalm_Interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,250000,1125,Externally Managed,Triggers,Interstitial,4.5,cpm,0.4444,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bYQAAY,-1586598688,Xaxis Rich Media,1/28/2016,1/31/2016,1125,Bimeks0116_En_Son_Nolur_Faz2_Interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,250000,1126.29,Externally Managed,Triggers,Interstitial,4.5,cpm,0.889,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042dGYAAY,1153990278,Xaxis Lookalike,5/13/2016,5/31/2016,1300,Vodafone0516_Big_Bang_Faz2_Lal_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,1300,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.9231,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bZtAAI,-1036852953,Xaxis Rich Media,3/11/2016,3/14/2016,1350,Bimeks0316_Kdv_Kadar_Bi_Para_Faz2_Medyanet_Interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,300000,1175,Externally Managed,Triggers,Interstitial,4.5,cpm,0.8723,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042cf9AAA,-1350590946,Xaxis Display Plus,5/10/2016,5/13/2016,1600,Vodafone0516_Fz_Ankara_Konser_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,2000000,1600,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.75,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bZHAAY,-1823057094,Xaxis Tv,2/3/2016,2/29/2016,1500,Danon0216_Bebelac_Gold_Nokta_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,50000,100,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.2709,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bZcAAI,1405983932,Xaxis Display Plus,2/10/2016,2/29/2016,400,Vodafone0216_Project_Agassi_Medyanet_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,500000,364.28,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bYnAAI,-2143979895,Xaxis Tv,2/10/2016,2/21/2016,660,Karcher0216_Acunn_Preroll_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,20000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042cdJAAQ,-1807867840,Xaxis S,4/3/2016,4/3/2016,36000,Vodafone0416_4.5G_Lansman_SYNC_Clipkit_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clipkit,600000,36000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.3833,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042cdzAAA,1266412025,Xaxis Tv,4/18/2016,4/30/2016,2640,Akbank0416_Kobi_Ekopos_preroll_Midyo_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Midyo,80000,1613.57,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.8485,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042cf5AAA,241459004,Xaxis Display Plus,5/1/2016,5/8/2016,0,Visa0516_FormulaE_interest_Appnexus_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Appnexus,200000,0,Externally Managed,Triggers,Selected Sites,0,cpm,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042dGeAAI,1152276430,Xaxis Rich Media,5/25/2016,5/31/2016,1125,Vodafone516_Top_Up_interstitial_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,750000,1125,Externally Managed,Triggers,Interstitial,1.5,cpm,0.6667,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bYzAAI,-533926416,Xaxis Display Plus,2/23/2016,2/29/2016,1600,BurganBank0216_Forex_Digitalm_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1000000,1600,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042dGbAAI,1371229297,Xaxis Display Plus,5/18/2016,5/31/2016,1200,Vodafone0516_Heroes_LG_interest_Bond_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,1500000,1200,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.375,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bXhAAI,1218549328,Xaxis Rich Media,1/22/2016,1/28/2016,900,Bimeks0116_Somestr_Interstitial_medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,200000,900,Externally Managed,Triggers,Interstitial,4.5,cpm,0.8889,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bZ5AAI,1647902897,Xaxis Rich Media,2/25/2016,2/29/2016,1062.5,Teknosa0216_Turuncu_Indirim_faz3_Acunn_intersitital_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,250000,1068.75,Externally Managed,Triggers,Interstitial,4.25,cpm,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bXYAAY,-1316501667,Xaxis Rich Media,1/1/2016,1/24/2016,850,Ikea0116_Kis_Indirimi_Interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,200000,867.04,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8847,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042dGWAAY,217119259,Xaxis Rich Media,5/25/2016,5/31/2016,1062.5,Vestel0516_Euro_2016_interstitial_Acunn_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,250000,1062.5,Externally Managed,Triggers,Interstitial,4.25,cpm,0.6471,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bXyAAI,-1021575274,Xaxis Tv,1/15/2016,1/31/2016,3300,Bayer0116_Supradyn_Preroll_Commedya_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Commedya,100000,1700,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,-0.1765,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042cf2AAA,-1340128338,Xaxis Rich Media,5/1/2016,5/7/2016,3000,Altinbas0516_Anneler_Gunu_interstitial_Acunn_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,750000,3903.52,Externally Managed,Triggers,Interstitial,4,cpm,0.9657,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042ce5AAA,797836284,Xaxis Rich Media,4/6/2016,4/30/2016,2125,Izocam0416_Lansman_interstitial_Bond_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,500000,2125,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bXQAAY,211104871,Xaxis Display Plus,1/4/2016,1/15/2016,3500,Vodafone0116_Project_Falcon_Interest_Nokta_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,2500000,3638.02,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.9313,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042dGcAAI,1629999491,Xaxis Display Plus,5/20/2016,5/31/2016,2400,Vodafone0516_Red_Gladiators_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,3000000,2155,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.7216,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bYRAAY,1816329062,Xaxis Rich Media,1/18/2016,1/31/2016,1275,LittleCeasers0116_Lezzet_Imparatorlugu_Interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,300000,1275,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bYkAAI,1091171321,Xaxis Tv,2/9/2016,2/14/2016,3250,Altinbas0216_Sevgililer_Gunu_Acunn_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,100000,1916,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bZVAAY,-1403174776,Xaxis Pin,2/1/2016,2/29/2016,570,Arzum0216_Face_Cleasing_Pro_Popmarker_Pin_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Popmarker,190000,570,Externally Managed,Triggers,Selected Sites,3,cpm,0.6667,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bYrAAI,1369458817,Xaxis Display Plus,2/17/2016,2/25/2016,500,Vestel0216_Camasir_Makinasi_Nokta_Interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,500000,500,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cdOAAQ,-1958443203,Xaxis Mobil,4/1/2016,4/10/2016,10500,Vodafone0416_4.5G_Lansman_Mobil_Prestitial_Acunn_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,1500000,10500,Externally Managed,Triggers,Interstitial,7,cpm,0.7611,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bZoAAI,717648841,Xaxis Display Plus,3/9/2016,3/11/2016,1.98,IBM0316_SAP_Cloud_faz1_Maxad_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Maxad,1000,48,Externally Managed,Triggers,Selected Sites,1.98,cpc,-5.25,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bXQAAY,664749726,Xaxis Display Plus,1/4/2016,1/15/2016,5040,Vodafone0116_Project_Falcon_Interest_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,3600000,3307,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.8911,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cdWAAQ,681079217,Xaxis Display Plus,4/2/2016,4/17/2016,3760,Redbull0416_AnadoluBreak_interest_Bond_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,2350000,1125.7,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.1028,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042dGJAAY,769274145,Xaxis Display Plus,5/1/2016,5/31/2016,0,Michelin0516_Thy_interest_GoogleAdx_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Google,0,0,Externally Managed,Triggers,Selected Sites,3,cpm,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cfpAAA,-730946244,Xaxis Display Plus,5/8/2016,5/31/2016,180,Atasay0516_Atasay_Katalog_interest_Sem_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Sem Digital,100000,384.24,Externally Managed,Triggers,Selected Sites,1.8,cpm,0.9479,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bYhAAI,1658824287,Xaxis Display Plus,2/1/2016,2/14/2016,5000,GSK0216_Sensodyne_Hypernova_Faz3_Digitalm_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,5000000,3662.66,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cdAAAQ,1736449927,Xaxis Lookalike,3/1/2016,3/30/2016,650,Vodafone0316_Corp_Cozumler_Medyanet_LAL_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,500000,655.85,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.9238,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cdSAAQ,-1794870044,Xaxis Display Plus,4/1/2016,4/15/2016,2500,Akbank0416_Ihityac_Kredisi_interest_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,2500000,2332.48,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042ceSAAQ,1478103866,Xaxis Tv,4/14/2016,4/30/2016,1650,GSK0416_Panaheat_preroll_Acunn_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,50000,1362,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.6482,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042ceSAAQ,309917243,Xaxis Tv,4/14/2016,4/30/2016,1650,GSK0416_Panaheat_preroll_NOkta_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,50000,843,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.2883,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bXfAAI,-238295281,Xaxis Display Plus,1/14/2016,1/27/2016,375,Danone0116_Uzmana_Sor_Interest_Bond_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,250000,375.06,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.6667,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cfCAAQ,-443155855,Xaxis SYNC,5/1/2016,5/14/2016,6655,Redbull0516_Theme_Sync_Clipkit_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clipkit,121000,6482.52,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.055,cpv,0.3094,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bZAAAY,1532688475,Xaxis Tv,2/25/2016,2/29/2016,975,ZorluPsm_Slavas_Snow_Show_Acunn_Preroll_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,30000,1015.07,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042baUAAQ,1901230758,Xaxis Tv,3/7/2016,3/30/2016,1500,Lactamil0316_Emziren_Anneler_Nokta_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,50000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042ceDAAQ,-146475825,Xaxis Display Plus,4/18/2016,4/30/2016,1500,Visa0416_Formula_E_interest_Nokta_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,1000000,1500,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9333,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bYKAAY,-566435372,Xaxis Tv,1/20/2016,1/31/2016,990,Vodafone0116_Victor_Preroll_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,30000,840,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.7857,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bZsAAI,-1564973281,Xaxis Lookalike,3/8/2016,3/14/2016,400,Vodafone0316_DDZ_Commedya_LAL_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Commedya,500000,400,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cdoAAA,379261938,Xaxis Rich Media,4/22/2016,4/25/2016,1275,Teknosa0416_Turuncu_Indirim_faz3_interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,300000,1150,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8696,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042cfuAAA,-794011601,Xaxis Rich Media,5/11/2016,5/31/2016,4250,Bellona0516_Imaj_Kampanyasi_interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,4713.11,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8939,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bYGAAY,-1436221721,Xaxis Contextual,1/15/2016,1/31/2016,3900,Vestel0116_LCD_Istanbul_Contextual_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,3000000,3900,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.9231,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bYxAAI,663917671,Xaxis Display Plus,2/23/2016,2/29/2016,2000,Akbank_Axess_Akaryakit_Medyanet_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,2000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bYLAAY,-1029498467,Xaxis Display Plus,1/18/2016,1/31/2016,3200,Vodafone0116_Yazar_Kasa_Pos_interest_Adhood_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adhood,4000000,1600,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.625,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cfiAAA,1960481073,Xaxis Rich Media,5/27/2016,5/30/2016,722.5,Teknosa0516_Turuncu_indirim_27-30_interstitial_Bond_Mc,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,170000,722.5,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bYcAAI,-1506181843,Xaxis Seeding,2/8/2016,2/13/2016,15,Nike0216_BFI_Faz1_Clipkit_Seeding_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clipkit,25000,15000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.6,cpc,0.25,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bYvAAI,1146558266,Xaxis Display Plus,2/8/2016,2/27/2016,500,Akbank0216_Cocuk_Tiyatrosu_Nokta_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,500000,511.51,Externally Managed,Triggers,Selected Sites,1,cpm,0.9023,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bXfAAI,-947770774,Xaxis Display Plus,1/14/2016,1/27/2016,300,Danone0116_Uzmana_Sor_Interest_Appnexus_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Appnexus,200000,166.02,Externally Managed,Triggers,Selected Sites,1.5,cpm,-0.4456,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cdHAAQ,-1239781917,Xaxis Lookalike,3/3/2016,3/30/2016,1800,Renault0316_Talisman_Adinteraction_LAL_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adinteraction,1000000,1800,Externally Managed,Triggers,Selected Sites,1.8,cpm,0.9167,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cd8AAA,-237448064,Xaxis Display Plus,3/18/2016,3/30/2016,4000,Arzum0316_50Yil_Digitalm_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,2500000,4000,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cd9AAA,1633311126,Xaxis Tv,3/18/2016,3/30/2016,1750,Arzum0316_50Yil_Midyo_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Midyo,50000,3850,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.035,cpv,0.9351,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bYNAAY,95031032,Xaxis Display Plus,1/6/2016,1/31/2016,160,Clinique0116_Ocak_interest_Reklamz_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Reklamz,100000,160,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9498,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
