Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c,Id,Original_Gross_Budget__c
0063100000ekiqYAAQ,TurkeyOpp-907,Xaxis Display Plus,2016-09-09,2016-09-30,207.9972,Vodafone0916_BJK_Forma_Kontratlama_NonVF_Onedio_MS,Net Cost (Calc Margin),MediaTrader,Onedio,462216,900,Externally Managed,Triggers,Selected Sites,2,cpm,0.7689,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeBwAAK,924.43
0063100000ejrIuAAI,TurkeyOpp-1221,Xaxis Display Plus,2016-05-01,2016-05-08,20,Visa0516_FormulaE_interest_Appnexus_MEC,Net Cost (Calc Margin),MediaTrader,Appnexus,200000,0,Externally Managed,Triggers,Selected Sites,0,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe7WAAS,0
0063100000ejrHIAAY,TurkeyOpp-924,Xaxis Rich Media,2016-04-09,2016-04-15,646.55,Istikbal0416_Yatak_Lansman_interstitial_Acunn_MC,Net Cost (Calc Margin),MediaTrader,Acunn,2000000,2805,Externally Managed,Triggers,Interstitial,3.75,cpm,0.7695,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdqzAAC,7500
0063100000ejrGuAAI,TurkeyOpp-105,Xaxis TV,2016-03-11,2016-03-30,0,GSK0316_Sensodyne_Hypernova_Acunn_Preroll_MC,Net Cost (Calc Margin),MediaTrader,Acunn,120000,2000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,1,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdmWAAS,3960
0063100000ejrBnAAI,TurkeyOpp-2062,Xaxis Display Plus,2016-02-17,2016-02-25,50,Vestel0216_Camasir_Makinasi_Nokta_Interest_MC,Net Cost (Calc Margin),MediaTrader,Nokta,500000,500,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe6eAAC,500
0063100000ejrASAAY,TurkeyOpp-368,Xaxis TV,2016-01-01,2016-01-20,300,Bayer0116_Redoxon_Preroll_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,50000,1650,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.8182,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdctAAC,1650
0063100000ekiqiAAA,TurkeyOpp-789,Xaxis Display Plus,2016-09-05,2016-09-30,116.71,TFKB0916_Esnafa_Cifte_Bayram_Contextual_Appnexus_MS,Net Cost (Calc Margin),MediaTrader,Appnexus,2000000,1500,Externally Managed,Triggers,Selected Sites,2.5,cpm,0.9222,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe6JAAS,5000
0063100000ekiq2AAA,TurkeyOpp-186,Xaxis TV,2016-09-26,2016-09-30,42.22,Akbank0916_Ihtiyac_Kredisi_Preroll_Nokta_MC,Net Cost (Calc Margin),MediaTrader,Nokta,20000,573.43,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.9264,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdZqAAK,660
0063100000ekiooAAA,TurkeyOpp-1395,Xaxis Display Plus,2016-08-10,2016-08-31,0,GSK0816_Otribebe_interest_Seslisozluk_MC,Net Cost (Calc Margin),MediaTrader,Sevinc iletisim,750000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdnLAAS,750
0063100000ekiluAAA,TurkeyOpp-2126,Xaxis Display Plus,2016-06-07,2016-06-13,25.1,KKB0616_Findeks_TVC_interest_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,750000,200,Externally Managed,Triggers,Selected Sites,1,cpm,0.8745,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdsQAAS,750
0063100000ejrDFAAY,TurkeyOpp-538,Xaxis Rich Media,2016-03-01,2016-03-30,125,Zorlu0316_Shop&Miles_Digitalm_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,50000,212.5,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKeEEAA0,212.5
0063100000ekirUAAQ,TurkeyOpp-500,Xaxis TV,2016-10-11,2016-10-20,0,CarrefourSA1016_Asure_Preroll_Nokta_MC,Net Cost (Calc Margin),MediaTrader,Nokta,75000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.038,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdiTAAS,2850
0063100000ekirRAAQ,TurkeyOpp-1510,Xaxis Display Plus,2016-10-01,2016-10-19,0,Kaplankaya1016_Wellness_interest_Appnexus_MX,Net Cost (Calc Margin),MediaTrader,Appnexus,1000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdrbAAC,2000
0063100000ekippAAA,TurkeyOpp-2309,Xaxis Display Plus,2016-09-09,2016-09-30,150,Kaplankaya0916_Living_interest_Digitalm_MX,Net Cost (Calc Margin),MediaTrader,Digitalm,750000,1000,Externally Managed,Triggers,Selected Sites,2,cpm,0.85,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdrKAAS,1500
0063100000ekimkAAA,TurkeyOpp-118,Xaxis TV,2016-06-10,2016-06-30,3900,Michelin0616_8000KM_Offmarket_Audio_Recognation_Digitalmarcom_MEC,Net Cost (Calc Margin),MediaTrader,Digitalmarcom,100000,6000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.35,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdx3AAC,6000
0063100000ejrCoAAI,TurkeyOpp-736,Xaxis Look-alike Modelling,2016-03-08,2016-03-14,100,Vodafone0316_DDZ_Medyanet_LAL_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,800,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.875,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe8pAAC,800
0063100000ejrHJAAY,TurkeyOpp-414,Xaxis Display Plus,2016-04-04,2016-04-15,400,Vodafone0416_Project_atina_Buyback_LG_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,2000000,1160,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.6552,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe9QAAS,1600
0063100000ekisHAAQ,TurkeyOpp-450,Xaxis TV,2016-10-01,2016-10-31,0,Shelll1016_Helix_preroll_Nokta_MC,Net Cost (Calc Margin),MediaTrader,Nokta,100000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKe2JAAS,3300
0063100000ekiqZAAQ,TurkeyOpp-850,Xaxis Rich Media,2016-09-09,2016-09-30,654.76,Vodafone0916_BJK_Forma_Kontratlama_VF_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,2500000,800,Externally Managed,Triggers,Interstitial,2,cpm,0.1816,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKeC4AAK,5000
0063100000ejrJGAAY,TurkeyOpp-525,Xaxis Display Plus,2016-05-01,2016-05-20,394.09,Vodafone0516_Samsung_Heroes_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,4000000,437.95,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.1002,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeAEAA0,3200
0063100000ejrIKAAY,TurkeyOpp-1957,Xaxis TV,2016-04-14,2016-04-30,242.9,GSK0416_Sensodyne_Hypernova_Preroll_Matrouge_MC,Net Cost (Calc Margin),MediaTrader,Matrouge,20000,400.79,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.3939,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdmnAAC,660
0063100000ekim0AAA,TurkeyOpp-888,Xaxis Display Plus,2016-06-10,2016-06-15,100,Huawei0616_P9_Preorder_interest_Medyanet_MX,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,3750,Externally Managed,Triggers,Selected Sites,3.75,cpm,0.9733,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdofAAC,3750
0063100000ejrC1AAI,TurkeyOpp-236,Xaxis Display Plus,2016-02-01,2016-02-29,162.65,Ford0216_Ekoservis_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,1000000,1138.57,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.8571,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdkJAAS,1400
0063100000ekiqCAAQ,TurkeyOpp-586,Xaxis Display Plus,2016-09-09,2016-09-30,225.0648,Ikea0916_Back_To_School_interest_Onedio_MEC,Net Cost (Calc Margin),MediaTrader,Onedio,500144,1000,Externally Managed,Triggers,Selected Sites,2,cpm,0.7749,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdqGAAS,1000.29
0063100000ekir4AAA,TurkeyOpp-1372,,2016-10-01,2016-10-08,0,Beymen1016_Bemoji_Research_MEC,Net Cost (Calc Margin),MediaTrader,,0,13000,Externally Managed,Triggers,,0,,1,From spreadsheet: Turkey | Campaign Data,,Digital,a013100000fKdfVAAS,0
0063100000ekimdAAA,TurkeyOpp-2230,Xaxis Rich Media,2016-06-01,2016-06-30,600,Tadim0616_Aycekirdegi_interstitial_Admatic_MEC,Net Cost (Calc Margin),MediaTrader,Admatic,200000,850,Externally Managed,Triggers,Interstitial,4.25,cpm,0.2941,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe2mAAC,850
0063100000ejrJMAAY,TurkeyOpp-1323,Xaxis Rich Media,2016-05-18,2016-05-23,625,IKEA0516_Peak_Day_interstitial_DeskFive_MEC,Net Cost (Calc Margin),MediaTrader,Desk Five,250000,1066.05,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4137,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdpYAAS,1062.5
0063100000ejrJYAAY,TurkeyOpp-1298,Xaxis Rich Media,2016-05-27,2016-05-30,415.07,Bimeks0516_Kdv_Kadar_Bipara_interstitial_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,166666,750,Externally Managed,Triggers,Interstitial,4.5,cpm,0.4466,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdgmAAC,750
0063100000ekinBAAQ,TurkeyOpp-1796,TV Sync,2016-06-26,2016-06-30,0,TFKB0616_Imaj_kampanyasi_Sync_Appnexus_MS,Net Cost (Calc Margin),MediaTrader,Appnexus,700000,0,Externally Managed,Triggers,Selected Sites,10,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Video,a013100000fKe68AAC,7000
0063100000ekinGAAQ,TurkeyOpp-536,Xaxis Look-alike Modelling,2016-06-10,2016-06-30,183.9,Avon0616_Full_Speed_LAL_Digitalm_MX,Net Cost (Calc Margin),MediaTrader,Digitalm,1000000,1250,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.8529,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdcUAAS,1400
0063100000ekirPAAQ,TurkeyOpp-647,Xaxis Rich Media,2016-10-07,2016-10-10,0,Teknosa1016_Turuncu_indirim_interstitial_Mynet_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,400000,0,Externally Managed,Triggers,Interstitial,4.25,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe61AAC,1700
0063100000ekirUAAQ,TurkeyOpp-777,Xaxis TV,2016-10-11,2016-10-20,0,CarrefourSA1016_Asure_Preroll_Fox_MC,Net Cost (Calc Margin),MediaTrader,Fox,75000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.038,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdiVAAS,2850
0063100000ekimbAAA,TurkeyOpp-1681,Xaxis Rich Media,2016-06-20,2016-06-30,625,Iklimsa0616_interstitial_Acunn_MC,Net Cost (Calc Margin),MediaTrader,Acunn,500000,2224,Externally Managed,Triggers,Interstitial,4.25,cpm,0.719,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdqfAAC,2125
0063100000ekipKAAQ,TurkeyOpp-2114,Xaxis Rich Media,2016-08-26,2016-08-31,308.29,Gratis0816_26-28Agustos_interstitial_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,1850000,2600,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8814,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdl5AAC,7862.5
0063100000ekimnAAA,TurkeyOpp-1648,Xaxis Rich Media,2016-06-01,2016-06-30,375.37,Ikea0616_B2B_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,800000,3000,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8749,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdpfAAC,3400
0063100000ejrCFAAY,TurkeyOpp-385,Xaxis Display Plus,2016-02-05,2016-02-29,88.99,Pandora0216_Sevgililer_Gunu_Medyanet_Interest_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,1250000,1334.88,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9333,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdyWAAS,1875
0063100000ejrBhAAI,TurkeyOpp-326,Xaxis Rich Media,2016-02-11,2016-02-15,375,Teknosa0216_Sevgililer_Gunu_DeskFive_interstitial_MC,Net Cost (Calc Margin),MediaTrader,Desk Five,150000,637.5,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe3NAAS,637.5
0063100000ejrIsAAI,TurkeyOpp-1453,Xaxis TV,2016-05-01,2016-05-07,1332.42,Altinbas0516_Anneler_Gunu_Preroll_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,60000,1950,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.3167,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdaKAAS,1950
0063100000ejrH4AAI,TurkeyOpp-690,Xaxis Look-alike Modelling,2016-03-01,2016-03-30,50,Vodafone0316_Project_Big_Bang_matrouge_LAL_MS,Net Cost (Calc Margin),MediaTrader,Matrouge,250000,431.8,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.8842,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe96AAC,325
0063100000ekioqAAA,TurkeyOpp-809,Xaxis TV,2016-08-15,2016-08-31,1013.49,GSK0816_Paradontax_Preroll_Star_MC,Net Cost (Calc Margin),MediaTrader,Star,140000,2500,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0.5946,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdnSAAS,5600
0063100000ekioiAAA,TurkeyOpp-146,Xaxis Mobile,2016-08-18,2016-08-31,1160.61,IKEA0816_Ankara_Kahvalti_Tabagi_Mobil_Prestitial_Admatic_MEC,Net Cost (Calc Margin),MediaTrader,Admatic,750000,5650,Externally Managed,Triggers,Interstitial,10,cpm,0.7946,From spreadsheet: Turkey | Campaign Data,Interstitial,Mobile,a013100000fKdpsAAC,7500
0063100000ekisuAAA,TurkeyOpp-1390,Xaxis Rich Media,2016-10-24,2016-11-24,0,Darphin1016_Lumiere_Essentiele_interstitial_Star_MS,Net Cost (Calc Margin),MediaTrader,Star,100000,0,Externally Managed,Triggers,Interstitial,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdjDAAS,450
0063100000ejrCFAAY,TurkeyOpp-1598,Xaxis Display Plus,2016-02-05,2016-02-29,10.75,Pandora0216_Sevgililer_Gunu_Nokta_Interest_MC,Net Cost (Calc Margin),MediaTrader,Nokta,250000,161.22,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9333,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdyaAAC,375
0063100000ejrJWAAY,TurkeyOpp-1090,Xaxis Rich Media,2016-05-25,2016-05-29,600,KFC0516_2Box_Set_interstitial_Acunn_MX,Net Cost (Calc Margin),MediaTrader,Acunn,400000,1700,Externally Managed,Triggers,Interstitial,4.25,cpm,0.6471,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKds6AAC,1700
0063100000ejrAlAAI,TurkeyOpp-21,Xaxis Display Plus,2016-01-08,2016-01-31,175.27,Ford0116_EkoServis_Interest_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,500000,290.75,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.3972,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdkAAAS,700
0063100000ejrHIAAY,TurkeyOpp-757,Xaxis Rich Media,2016-04-09,2016-04-15,161.04,Istikbal0416_Yatak_Lansman_interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,1207.78,Externally Managed,Triggers,Interstitial,3.75,cpm,0.8667,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdr1AAC,3750
0063100000ejrB8AAI,TurkeyOpp-2169,Xaxis Rich Media,2016-01-01,2016-01-31,750,Bridgestone0116_Kis_Plani_Interstitial_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,300000,1275,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdhVAAS,1275
0063100000ejrB7AAI,TurkeyOpp-1640,Xaxis TV,2016-01-01,2016-01-31,0,GSK0116_Sensodyne_Hypernova_Preroll_Acunn_MC,Net Cost (Calc Margin),MediaTrader,Acunn,100000,2082.5,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,1,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdllAAC,3300
0063100000ekiohAAA,TurkeyOpp-512,Xaxis Rich Media,2016-08-01,2016-08-31,150,Iklimsa0816_Agustos_interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,300000,1000,Externally Managed,Triggers,Interstitial,4.25,cpm,0.85,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdqxAAC,1275
0063100000ekiqbAAA,TurkeyOpp-1594,Xaxis Rich Media,2016-09-24,2016-09-30,213.1,Vodafone0916_Godzilla_Contextual_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,500000,1000,Externally Managed,Triggers,Interstitial,2.5,cpm,0.7869,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKeCEAA0,1250
0063100000ekirNAAQ,TurkeyOpp-806,Xaxis Rich Media,2016-10-06,2016-10-16,0,Ikea1016_Zuccaciye_interstitial_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,2938,0,Externally Managed,Triggers,Interstitial,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdqaAAC,13.22
0063100000ejrH4AAI,TurkeyOpp-2299,Xaxis Look-alike Modelling,2016-03-01,2016-03-30,7.23,Vodafone0316_Project_Big_Bang_Reklamz_LAL_MS,Net Cost (Calc Margin),MediaTrader,Reklamz,200000,93.98,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.9231,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe93AAC,260
0063100000ekimVAAQ,TurkeyOpp-782,Xaxis Display Plus,2016-06-13,2016-06-30,0,Akbank0616_Multinational_Bank_Contextual_Appnexus_MC,Net Cost (Calc Margin),MediaTrader,Appnexus,106000,7044,Externally Managed,Triggers,Selected Sites,100,cpm,1,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdZ4AAK,10600
0063100000ejrBtAAI,TurkeyOpp-2077,Xaxis Display Plus,2016-02-23,2016-02-29,100,BurganBank0216_Forex_Medyanet_interest_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,600,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8333,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdi0AAC,1600
0063100000ejrHyAAI,TurkeyOpp-767,Xaxis Display Plus,2016-04-14,2016-04-30,531.79,Akbank0416_Trade_All_interest_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,3200000,2658.97,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdYkAAK,3200
0063100000ejrI9AAI,TurkeyOpp-669,Xaxis TV,2016-04-01,2016-04-30,271.3,Michelin0416_Ps4_preroll_Midyo_MEC,Net Cost (Calc Margin),MediaTrader,Midyo,90000,1790.58,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.8485,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdw8AAC,2970
0063100000ejrJoAAI,TurkeyOpp-1890,Xaxis Display Plus,2016-05-13,2016-05-31,500,Avivasa0516_Gelecegini_Biriktirenler_interest_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,1000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.5,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdbtAAC,1000
0063100000ekinuAAA,TurkeyOpp-15,Xaxis TV,2016-07-21,2016-07-31,514.61,GSK0716_Otribebe_Preroll_Nokta_MC,Net Cost (Calc Margin),MediaTrader,Nokta,50000,969.2,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0.469,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdnEAAS,2000
0063100000ekirGAAQ,TurkeyOpp-1941,Xaxis Rich Media,2016-10-07,2016-10-14,0,GSK1016_Sensodyne_CheckUp_TakeOver_Mynet_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,750000,0,Externally Managed,Triggers,Expandable,7,cpm,0,From spreadsheet: Turkey | Campaign Data,Expandable,Digital,a013100000fKdnoAAC,5250
0063100000ejrBEAAY,TurkeyOpp-2116,Xaxis Look-alike Modelling,2016-01-05,2016-01-31,811,Vodafone_0116_CropCozumler_LAL_Appnexus_MS,Net Cost (Calc Margin),MediaTrader,Appnexus,500000,941,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.1382,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe7tAAC,650
0063100000ejrD2AAI,TurkeyOpp-1304,Xaxis Display Plus,2016-03-11,2016-03-23,175,IBM0316_SAP_Cloud_Faz2_Medyanet_interest_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,1750000,1396,Externally Managed,Triggers,Selected Sites,1.98,cpm,0.8746,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdp3AAC,3465
0063100000ekipMAAQ,TurkeyOpp-1061,Xaxis Rich Media,2016-08-09,2016-08-31,250,Altinbas0816_Elmas_interstitial_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,100000,450,Externally Managed,Triggers,Interstitial,4.5,cpm,0.4444,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdaSAAS,450
0063100000ekirCAAQ,TurkeyOpp-1493,Xaxis Display Plus,2016-10-01,2016-10-12,0,Vodafone1016_Dominos_Ebu_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,1000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeD3AAK,2000
0063100000ejrDFAAY,TurkeyOpp-2085,Xaxis Rich Media,2016-03-01,2016-03-30,50,Zorlu0316_Shop&Miles_Medyanet_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,100000,402,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8756,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKeECAA0,425
0063100000ekioqAAA,TurkeyOpp-2065,Xaxis TV,2016-08-15,2016-08-31,960,GSK0816_Paradontax_Preroll_Nokta_MC,Net Cost (Calc Margin),MediaTrader,Nokta,80000,1000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0.04,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdnQAAS,3200
0063100000ekiq7AAA,TurkeyOpp-2150,Xaxis TV,2016-09-21,2016-09-30,300,Bayer0916_Supradyn_Preroll_Fox_MC,Net Cost (Calc Margin),MediaTrader,Fox,30000,990,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.697,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKddoAAC,990
0063100000ejrIAAAY,TurkeyOpp-1355,Xaxis Display Plus,2016-04-22,2016-04-30,328.88,Michelin0416_Thy_interest_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,750000,1973.26,Externally Managed,Triggers,Selected Sites,3,cpm,0.8333,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdwTAAS,2250
0063100000ekismAAA,TurkeyOpp-621,Xaxis Display Plus,2016-10-01,2016-11-15,0,Michelin1016_Cross_Climate_Contextual_Appnexus_MEC,Net Cost (Calc Margin),MediaTrader,Appnexus,1500000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdxUAAS,3000
0063100000ekir7AAA,TurkeyOpp-1202,Xaxis Rich Media,2016-10-03,2016-10-10,0,Vodafone1016_Godzilla_Turbine_Medyanet(interstitial)_Faz1_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,500000,0,Externally Managed,Triggers,Interstitial,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKeDFAA0,1000
0063100000ekilyAAA,TurkeyOpp-2099,Xaxis Display Plus,2016-06-01,2016-06-15,90,Atasay0616_Katalog_interest_Ligatus_MX,Net Cost (Calc Margin),MediaTrader,Ligatus,1500,600,Externally Managed,Triggers,Selected Sites,1.8,cpc,0.85,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdboAAC,2.7
