Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c,Original_Gross_Budget__c,RecordTypeId
0063100000emtMcAAI,TurkeyOpp-594,Xaxis Display Plus,2016-04-18,2016-04-30,0.43,Visa0416_Formula_E_interest_Maxad_MEC,Net Cost (Calc Margin),MediaTrader,Maxad,284,57,Externally Managed,Triggers,Selected Sites,1.5,cpm,-132.8028,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0.43,012i0000001EB0yAAG
0063100000emtMcAAI,TurkeyOpp-1307,Xaxis Display Plus,2016-04-18,2016-04-30,4500,Visa0416_Formula_E_interest_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,3000000,599.88,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.8667,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4500,012i0000001EB0yAAG
0063100000emtMcAAI,TurkeyOpp-2443,Xaxis Display Plus,2016-04-18,2016-04-30,4500,Visa0416_Formula_E_interest_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,3000000,300,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9333,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4500,012i0000001EB0yAAG
0063100000emtMcAAI,TurkeyOpp-489,Xaxis Display Plus,2016-04-18,2016-04-30,3000,Visa0416_Formula_E_interest_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,2000000,1000,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.6667,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3000,012i0000001EB0yAAG
0063100000emtNUAAY,TurkeyOpp-100,Xaxis Display Plus,2016-05-01,2016-05-08,1500,Visa0516_FormulaE_interest_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,1500000,150,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2250,012i0000001EB0yAAG
0063100000emtNUAAY,TurkeyOpp-1379,Xaxis Display Plus,2016-05-01,2016-05-08,0,Visa0516_FormulaE_interest_Appnexus_MEC,Net Cost (Calc Margin),MediaTrader,Appnexus,200000,20,Externally Managed,Triggers,Selected Sites,0,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000emtR1AAI,TurkeyOpp-730,Xaxis Display Plus,2016-07-26,2016-07-31,1700,Visa0716_Crossborder_Almanca_Contextual_Appnexus_MEC,Net Cost (Calc Margin),MediaTrader,Appnexus,21291,521,Externally Managed,Triggers,Selected Sites,80,cpm,0.6935,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1703.28,012i0000001EB0yAAG
0063100000emtR1AAI,TurkeyOpp-1601,Xaxis Display Plus,2016-07-26,2016-07-31,169.6,Visa0716_Crossborder_Almanca_Contextual_Google_MEC,Net Cost (Calc Margin),MediaTrader,Google,2079,0,Externally Managed,Triggers,Selected Sites,80,cpm,1,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,166.32,012i0000001EB0yAAG
0063100000emtR2AAI,TurkeyOpp-1693,Xaxis Display Plus,2016-07-28,2016-07-31,148,Visa0716_Crossborder_Arapca_Contextual_Appnexus_MEC,Net Cost (Calc Margin),MediaTrader,Appnexus,2454,301,Externally Managed,Triggers,Selected Sites,60,cpm,-1.0338,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,147.24,012i0000001EB0yAAG
0063100000emtR2AAI,TurkeyOpp-1289,Xaxis Display Plus,2016-07-28,2016-07-31,0.14,Visa0716_Crossborder_Arapca_Contextual_google_MEC,Net Cost (Calc Margin),MediaTrader,Google,15,0,Externally Managed,Triggers,Selected Sites,60,cpm,1,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0.9,012i0000001EB0yAAG
0063100000emtRzAAI,TurkeyOpp-927,Xaxis Display Plus,2016-08-01,2016-08-31,0,Visa0816_Crossborder_Almanca_Contextual_Grapshot_MEC,Net Cost (Calc Margin),MediaTrader,Grapeshot,0,0,Externally Managed,Triggers,Selected Sites,80,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000emtRzAAI,TurkeyOpp-1304,Xaxis Display Plus,2016-08-01,2016-08-31,53179.84,Visa0816_Crossborder_Almanca_Contextual_Appnexus_MEC,Net Cost (Calc Margin),MediaTrader,Appnexus,664748,1000,Externally Managed,Triggers,Selected Sites,80,cpm,0.9812,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,53179.84,012i0000001EB0yAAG
0063100000emtRzAAI,TurkeyOpp-1261,Xaxis Display Plus,2016-08-01,2016-08-31,0,Visa0816_Crossborder_Almanca_Contextual_Google_MEC,Net Cost (Calc Margin),MediaTrader,Google,0,0,Externally Managed,Triggers,Selected Sites,80,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000emtS0AAI,TurkeyOpp-1909,Xaxis Display Plus,2016-08-01,2016-08-31,2000,Visa0816_Crossborder_Arapca_Contextual_Appnexus_MEC,Net Cost (Calc Margin),MediaTrader,Appnexus,33391,0,Externally Managed,Triggers,Selected Sites,60,cpm,1,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2003.46,012i0000001EB0yAAG
0063100000emtS0AAI,TurkeyOpp-583,Xaxis Display Plus,2016-08-01,2016-08-31,0,Visa0816_Crossborder_Arapca_Contextual_Google_MEC,Net Cost (Calc Margin),MediaTrader,Google,0,362,Externally Managed,Triggers,Selected Sites,60,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000emtS0AAI,TurkeyOpp-1257,Xaxis Display Plus,2016-08-01,2016-08-31,76000,Visa0816_Crossborder_Arapca_Contextual_MENA_MEC,Net Cost (Calc Margin),MediaTrader,MENA,0,32678,Externally Managed,Triggers,Selected Sites,60,cpm,0.57,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000emtS0AAI,TurkeyOpp-1117,Xaxis Display Plus,2016-08-01,2016-08-31,0,Visa0816_Crossborder_Arapca_Contextual_Grapeshot_MEC,Net Cost (Calc Margin),MediaTrader,Grapeshot,0,0,Externally Managed,Triggers,Selected Sites,60,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000emtTEAAY,TurkeyOpp-1145,Xaxis Display Plus,2016-09-01,2016-09-30,0,Visa0916_Cross_Border_Almanca_contextual_Medikalakademi_Mec,Net Cost (Calc Margin),MediaTrader,Medikalakademi,0,40.9,Externally Managed,Triggers,Selected Sites,80,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000emtTEAAY,TurkeyOpp-2177,Xaxis Display Plus,2016-09-01,2016-09-30,8000,Visa0916_Cross_Border_Almanca_contextual_Appnexus_Mec,Net Cost (Calc Margin),MediaTrader,Appnexus,110976,2665.06,Externally Managed,Triggers,Selected Sites,80,cpm,0.6669,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,8878.08,012i0000001EB0yAAG
0063100000emtTEAAY,TurkeyOpp-2163,Xaxis Display Plus,2016-09-01,2016-09-30,332.56,Visa0916_Cross_Border_Almanca_contextual_Google_Mec,Net Cost (Calc Margin),MediaTrader,Google,2762,29.18,Externally Managed,Triggers,Selected Sites,80,cpm,0.9122,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,220.96,012i0000001EB0yAAG
0063100000emtTEAAY,TurkeyOpp-1730,Xaxis Display Plus,2016-09-01,2016-09-30,0,Visa0916_Cross_Border_Almanca_contextual_Bannerconnect_Mec,Net Cost (Calc Margin),MediaTrader,Bannerconnect,0,38.65,Externally Managed,Triggers,Selected Sites,80,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000emtTFAAY,TurkeyOpp-1876,Xaxis Display Plus,2016-09-01,2016-09-30,51851.88,Visa0916_Cross_Border_Arapca_contextual_Appnexus_Mec,Net Cost (Calc Margin),MediaTrader,MENA,980000,27930,Externally Managed,Triggers,Selected Sites,60,cpm,0.4614,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,58800,012i0000001EB0yAAG
0063100000emtOoAAI,TurkeyOpp-451,Xaxis Display Plus,2016-05-27,2016-05-31,600,Vodafoen0516_Project_Tolkien_interest_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,750000,375,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.375,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,600,012i0000001EB0yAAG
0063100000emtOoAAI,TurkeyOpp-385,Xaxis Display Plus,2016-05-27,2016-05-31,455,Vodafoen0516_Project_Tolkien_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,1500000,300,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.3407,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1200,012i0000001EB0yAAG
0063100000emtIvAAI,TurkeyOpp-454,Xaxis Look-alike Modelling,2016-01-05,2016-01-31,1300,Vodafone_0116_CropCozumler_LAL_Popmarker_MS,Net Cost (Calc Margin),MediaTrader,Popmarker,1000000,1000,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.2308,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1300,012i0000001EB0yAAG
0063100000emtIvAAI,TurkeyOpp-130,Xaxis Look-alike Modelling,2016-01-05,2016-01-31,1300,Vodafone_0116_CropCozumler_LAL_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,1000000,200,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.8462,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1300,012i0000001EB0yAAG
0063100000emtIvAAI,TurkeyOpp-674,Xaxis Look-alike Modelling,2016-01-05,2016-01-31,975,Vodafone_0116_CropCozumler_LAL_Adhood_MS,Net Cost (Calc Margin),MediaTrader,Adhood,750000,112.5,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.8846,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,975,012i0000001EB0yAAG
0063100000emtIvAAI,TurkeyOpp-2381,Xaxis Look-alike Modelling,2016-01-05,2016-01-31,941,Vodafone_0116_CropCozumler_LAL_Appnexus_MS,Net Cost (Calc Margin),MediaTrader,Appnexus,500000,811,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.1382,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,650,012i0000001EB0yAAG
0063100000emtIvAAI,TurkeyOpp-849,Xaxis Look-alike Modelling,2016-01-05,2016-01-31,3284,Vodafone_0116_CropCozumler_LAL_Commedya_MS,Net Cost (Calc Margin),MediaTrader,Commedya,500000,50,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.9848,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,650,012i0000001EB0yAAG
0063100000emtJ6AAI,TurkeyOpp-1111,Xaxis Look-alike Modelling,2016-02-01,2016-02-01,0,Vodafone_Corp_Cozumler_LAL_Adinteraction_OcakKalan_MS,Net Cost (Calc Margin),MediaTrader,Adinteraction,2000000,300,Externally Managed,Triggers,Selected Sites,1.3,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2600,012i0000001EB0yAAG
0063100000emtJ6AAI,TurkeyOpp-528,Xaxis Look-alike Modelling,2016-02-01,2016-02-01,0,Vodafone_Corp_Cozumler_LAL_Medyanet_OcakKalan_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,2900000,290,Externally Managed,Triggers,Selected Sites,1.3,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3770,012i0000001EB0yAAG
0063100000emNz4AAE,TurkeyOpp-1000,Xaxis Display Plus,2016-11-17,2016-11-30,0,Vodafone_Ebu_Esnek_Tarife_interest_Appnexus_MS,Net Cost (Calc Margin),MediaTrader,Appnexus,1000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2000,012i0000001EB0yAAG
0063100000emNz4AAE,TurkeyOpp-1245,Xaxis Display Plus,2016-11-17,2016-11-30,0,Vodafone_Ebu_Esnek_Tarife_interest_Sahibinden_MS,Net Cost (Calc Margin),MediaTrader,Sahibinden,1250000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2500,012i0000001EB0yAAG
0063100000emNz4AAE,TurkeyOpp-47,Xaxis Display Plus,2016-11-17,2016-11-30,0,Vodafone_Ebu_Esnek_Tarife_interest_Dogus_MS,Net Cost (Calc Margin),MediaTrader,Dogus,1500000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3000,012i0000001EB0yAAG
0063100000emNz5AAE,TurkeyOpp-1617,Xaxis Rich Media,2016-11-17,2016-11-30,0,Vodafone_Ebu_Esnek_Tarife_interstitial_Dogus_MS,Net Cost (Calc Margin),MediaTrader,Admatic,500000,0,Externally Managed,Triggers,Interstitial,4,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,2000,012i0000001EB0yAAG
0063100000emNz5AAE,TurkeyOpp-247,Xaxis Rich Media,2016-11-17,2016-11-30,0,Vodafone_Ebu_Esnek_Tarife_interstitial_Dogus_MS,Net Cost (Calc Margin),MediaTrader,Acunn,500000,0,Externally Managed,Triggers,Interstitial,4,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,2000,012i0000001EB0yAAG
0063100000emNz5AAE,TurkeyOpp-1596,Xaxis Rich Media,2016-11-17,2016-11-30,0,Vodafone_Ebu_Esnek_Tarife_interstitial_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,1250000,0,Externally Managed,Triggers,Interstitial,4,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,5000,012i0000001EB0yAAG
0063100000emtK9AAI,TurkeyOpp-274,Xaxis Display Plus,2016-02-22,2016-02-29,225.27,Vodafone_Fillbox_Wave_Nokta_interest_MS,Net Cost (Calc Margin),MediaTrader,Nokta,1000000,28.16,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.875,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,800,012i0000001EB0yAAG
0063100000emtK9AAI,TurkeyOpp-1717,Xaxis Display Plus,2016-02-22,2016-02-29,2439.54,Vodafone_Fillbox_Wave_Digitalm_interest_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,3000000,600,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.7541,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2400,012i0000001EB0yAAG
0063100000emtK9AAI,TurkeyOpp-1920,Xaxis Display Plus,2016-02-22,2016-02-29,409.98,Vodafone_Fillbox_Wave_Medyanet_interest_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,51.25,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.875,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,800,012i0000001EB0yAAG
0063100000emtKAAAY,TurkeyOpp-769,Xaxis Rich Media,2016-02-22,2016-02-29,126,Vodafone_Fillbox_Wave_Medyanet_interstitial_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,500,Externally Managed,Triggers,Interstitial,0.8,cpm,-2.9683,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,800,012i0000001EB0yAAG
0063100000emtTXAAY,TurkeyOpp-1501,Xaxis TV,2016-09-08,2016-09-30,6779.36,Vodafone_Red_Digiturk_Taraftar_BJK_Preroll_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,205000,3075,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.5464,From spreadsheet: Turkey | Campaign Data,Online Video,Video,6765,012i0000001EB0yAAG
0063100000emtTYAAY,TurkeyOpp-1049,Xaxis TV,2016-09-08,2016-09-30,2027.26,Vodafone_Red_Digiturk_Taraftar_Diger_Preroll_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,61000,915,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.5487,From spreadsheet: Turkey | Campaign Data,Online Video,Video,2013,012i0000001EB0yAAG
0063100000emtTZAAY,TurkeyOpp-703,Xaxis TV,2016-09-08,2016-09-30,6786.09,Vodafone_Red_Digiturk_Taraftar_FB_Preroll_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,205000,3075,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.5469,From spreadsheet: Turkey | Campaign Data,Online Video,Video,6765,012i0000001EB0yAAG
0063100000emtTaAAI,TurkeyOpp-26,Xaxis TV,2016-09-08,2016-09-30,6783.12,Vodafone_Red_Digiturk_Taraftar_GS_Preroll_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,205000,3075,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.5467,From spreadsheet: Turkey | Campaign Data,Online Video,Video,6765,012i0000001EB0yAAG
0063100000emtTbAAI,TurkeyOpp-429,Xaxis Rich Media,2016-09-08,2016-09-30,3284.07,Vodafone_Red_Digiturk_Taraftar_interstitital_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,1250000,440.78,Externally Managed,Triggers,Selected Sites,4.5,cpm,0.8658,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Digital,5625,012i0000001EB0yAAG
0063100000emtTbAAI,TurkeyOpp-1062,Xaxis Rich Media,2016-09-08,2016-09-30,3000,Vodafone_Red_Digiturk_Taraftar_interstitital_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,695378,1738.45,Externally Managed,Triggers,Selected Sites,4.5,cpm,0.4205,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Digital,3129.2,012i0000001EB0yAAG
0063100000emtJ7AAI,TurkeyOpp-1474,Xaxis Display Plus,2016-02-01,2016-02-01,0,Vodafone_Yazar_Kasa_interest_Adinteraction_OcakKalan_MS,Net Cost (Calc Margin),MediaTrader,Adinteraction,2000000,300,Externally Managed,Triggers,Selected Sites,0.8,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1600,012i0000001EB0yAAG
0063100000emtI1AAI,TurkeyOpp-787,Xaxis Display Plus,2016-01-04,2016-01-15,2876.33,Vodafone0116_Project_Falcon_Interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,2000000,400,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.8609,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2800,012i0000001EB0yAAG
0063100000emtI1AAI,TurkeyOpp-1016,Xaxis Display Plus,2016-01-04,2016-01-15,3638.02,Vodafone0116_Project_Falcon_Interest_Nokta_MS,Net Cost (Calc Margin),MediaTrader,Nokta,2500000,250,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.9313,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG
0063100000emtI1AAI,TurkeyOpp-276,Xaxis Display Plus,2016-01-04,2016-01-15,3307,Vodafone0116_Project_Falcon_Interest_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,3600000,360,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.8911,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,5040,012i0000001EB0yAAG
0063100000emtI1AAI,TurkeyOpp-95,Xaxis Display Plus,2016-01-04,2016-01-15,179.38,Vodafone0116_Project_Falcon_Interest_Reklamz_MS,Net Cost (Calc Margin),MediaTrader,Reklamz,500000,12.81,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.9286,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,700,012i0000001EB0yAAG
0063100000emtI8AAI,TurkeyOpp-535,Xaxis Display Plus,2016-01-05,2016-01-20,753.1,Vodafone0116_Red_Dil_Testi_Interest_Nokta_MS,Net Cost (Calc Margin),MediaTrader,Nokta,500000,50,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.9336,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,700,012i0000001EB0yAAG
0063100000emtI8AAI,TurkeyOpp-2258,Xaxis Display Plus,2016-01-05,2016-01-20,178.59,Vodafone0116_Red_Dil_Testi_Interest_Sem_MS,Net Cost (Calc Margin),MediaTrader,Sem Digital,100000,20,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.888,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,140,012i0000001EB0yAAG
0063100000emtI8AAI,TurkeyOpp-1497,Xaxis Display Plus,2016-01-05,2016-01-20,700.9,Vodafone0116_Red_Dil_Testi_Interest_Adinteraction_MS,Net Cost (Calc Margin),MediaTrader,Adinteraction,500000,75,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.893,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,700,012i0000001EB0yAAG
0063100000emtI8AAI,TurkeyOpp-2352,Xaxis Display Plus,2016-01-05,2016-01-20,1410.33,Vodafone0116_Red_Dil_Testi_Interest_Popmarker_MS,Net Cost (Calc Margin),MediaTrader,Popmarker,1000000,1000,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.2909,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1400,012i0000001EB0yAAG
0063100000emtI8AAI,TurkeyOpp-2530,Xaxis Display Plus,2016-01-05,2016-01-20,1958,Vodafone0116_Red_Dil_Testi_Interest_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,2000000,200,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.8979,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2800,012i0000001EB0yAAG
0063100000emtI8AAI,TurkeyOpp-830,Xaxis Display Plus,2016-01-05,2016-01-20,0,Vodafone0116_Red_Dil_Testi_Interest_Appnexus_MS,Net Cost (Calc Margin),MediaTrader,Appnexus,200000,0,Externally Managed,Triggers,Selected Sites,1.4,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,280,012i0000001EB0yAAG
0063100000emtIwAAI,TurkeyOpp-523,Xaxis TV,2016-01-09,2016-01-31,2255.67,Vodafone0116_Tabata_Mcare_Preroll_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,75000,450,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.8005,From spreadsheet: Turkey | Campaign Data,Online Video,Video,2250,012i0000001EB0yAAG
0063100000emtIwAAI,TurkeyOpp-1524,Xaxis TV,2016-01-09,2016-01-31,1500.39,Vodafone0116_Tabata_Mcare_Preroll_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,50000,545,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.6368,From spreadsheet: Turkey | Campaign Data,Online Video,Video,1500,012i0000001EB0yAAG
0063100000emtIwAAI,TurkeyOpp-2465,Xaxis TV,2016-01-09,2016-01-31,1244,Vodafone0116_Tabata_Mcare_Preroll_Acunn_MS,Net Cost (Calc Margin),MediaTrader,Acunn,66000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,1,From spreadsheet: Turkey | Campaign Data,Online Video,Video,1980,012i0000001EB0yAAG
0063100000emtIxAAI,TurkeyOpp-998,Xaxis TV,2016-01-20,2016-01-31,660,Vodafone0116_Victor_Preroll_Sem_MS,Net Cost (Calc Margin),MediaTrader,Sem Digital,20000,400,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.3939,From spreadsheet: Turkey | Campaign Data,Online Video,Video,660,012i0000001EB0yAAG
0063100000emtIxAAI,TurkeyOpp-1292,Xaxis TV,2016-01-20,2016-01-31,840,Vodafone0116_Victor_Preroll_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,30000,180,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.7857,From spreadsheet: Turkey | Campaign Data,Online Video,Video,990,012i0000001EB0yAAG
0063100000emtIyAAI,TurkeyOpp-2224,Xaxis Display Plus,2016-01-18,2016-01-31,1600,Vodafone0116_Yazar_Kasa_Pos_interest_Reklamstore_MS,Net Cost (Calc Margin),MediaTrader,Reklamstore,2000000,340,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.7875,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1600,012i0000001EB0yAAG
0063100000emtIyAAI,TurkeyOpp-1415,Xaxis Display Plus,2016-01-18,2016-01-31,3200,Vodafone0116_Yazar_Kasa_Pos_interest_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,4000000,400,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.875,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3200,012i0000001EB0yAAG
0063100000emtIyAAI,TurkeyOpp-2410,Xaxis Display Plus,2016-01-18,2016-01-31,1600,Vodafone0116_Yazar_Kasa_Pos_interest_Adhood_MS,Net Cost (Calc Margin),MediaTrader,Adhood,4000000,600,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.625,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3200,012i0000001EB0yAAG
0063100000emtIyAAI,TurkeyOpp-1791,Xaxis Display Plus,2016-01-18,2016-01-31,800,Vodafone0116_Yazar_Kasa_Pos_interest_Adinteraction_MS,Net Cost (Calc Margin),MediaTrader,Adinteraction,1000000,150,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.8125,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,800,012i0000001EB0yAAG
0063100000emtIyAAI,TurkeyOpp-701,Xaxis Display Plus,2016-01-18,2016-01-31,2400,Vodafone0116_Yazar_Kasa_Pos_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,3000000,600,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.75,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2400,012i0000001EB0yAAG
0063100000emtIyAAI,TurkeyOpp-2134,Xaxis Display Plus,2016-01-18,2016-01-31,800,Vodafone0116_Yazar_Kasa_Pos_interest_Nokta_MS,Net Cost (Calc Margin),MediaTrader,Nokta,1000000,100,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.875,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,800,012i0000001EB0yAAG
0063100000emtIyAAI,TurkeyOpp-1960,Xaxis Display Plus,2016-01-18,2016-01-31,1600,Vodafone0116_Yazar_Kasa_Pos_interest_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,2000000,1000,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.375,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1600,012i0000001EB0yAAG
0063100000emtKBAAY,TurkeyOpp-2153,Xaxis Display Plus,2016-02-25,2016-02-29,1200,Vodafone0216_Big_Bang_Digitalm_interest_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,2000000,400,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.6667,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1600,012i0000001EB0yAAG
