Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c,Original_Gross_Budget__c,RecordTypeId
0063100000ejrJVAAY,TurkeyOpp-715,Xaxis TV,2016-05-01,2016-05-29,4000,Tadim0516_Meyvegiller_Preroll_Acunn_MEC,Net Cost (Calc Margin),MediaTrader,Acunn,125000,250,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0.9375,From spreadsheet: Turkey | Campaign Data,Online Video,Video,5000,012i0000001EB0yAAG
0063100000ejrJVAAY,TurkeyOpp-898,Xaxis TV,2016-05-01,2016-05-29,2000,Tadim0516_Meyvegiller_Preroll_Midyo_MEC,Net Cost (Calc Margin),MediaTrader,Midyo,50000,250,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0.875,From spreadsheet: Turkey | Campaign Data,Online Video,Video,2000,012i0000001EB0yAAG
0063100000ejrJWAAY,TurkeyOpp-1928,Xaxis Rich Media,2016-05-25,2016-05-29,2550,KFC0516_2Box_Set_interstitial_Medyanet_MX,Net Cost (Calc Margin),MediaTrader,Medyanet,700000,350,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8627,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,2975,012i0000001EB0yAAG
0063100000ejrJWAAY,TurkeyOpp-1090,Xaxis Rich Media,2016-05-25,2016-05-29,1700,KFC0516_2Box_Set_interstitial_Acunn_MX,Net Cost (Calc Margin),MediaTrader,Acunn,400000,600,Externally Managed,Triggers,Interstitial,4.25,cpm,0.6471,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1700,012i0000001EB0yAAG
0063100000ejrJXAAY,TurkeyOpp-1322,Xaxis Rich Media,2016-05-27,2016-05-30,1427.5,Teknosa0516_Turuncu_indirim_27-30_interstitial_Medyanet_Mc,Net Cost (Calc Margin),MediaTrader,Medyanet,400000,200,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8599,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1700,012i0000001EB0yAAG
0063100000ejrJXAAY,TurkeyOpp-1009,Xaxis Rich Media,2016-05-27,2016-05-30,850,Teknosa0516_Turuncu_indirim_27-30_interstitial_Digitalm_Mc,Net Cost (Calc Margin),MediaTrader,Digitalm,200000,500,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,850,012i0000001EB0yAAG
0063100000ejrJXAAY,TurkeyOpp-2012,Xaxis Rich Media,2016-05-27,2016-05-30,722.5,Teknosa0516_Turuncu_indirim_27-30_interstitial_Bond_Mc,Net Cost (Calc Margin),MediaTrader,Bond Digital,170000,425,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,722.5,012i0000001EB0yAAG
0063100000ejrJYAAY,TurkeyOpp-1298,Xaxis Rich Media,2016-05-27,2016-05-30,750,Bimeks0516_Kdv_Kadar_Bipara_interstitial_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,166666,415.07,Externally Managed,Triggers,Interstitial,4.5,cpm,0.4466,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,750,012i0000001EB0yAAG
0063100000ejrJYAAY,TurkeyOpp-1446,Xaxis Rich Media,2016-05-27,2016-05-30,900,Bimeks0516_Kdv_Kadar_Bipara_interstitial_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,200000,500,Externally Managed,Triggers,Interstitial,4.5,cpm,0.4444,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,900,012i0000001EB0yAAG
0063100000ejrJYAAY,TurkeyOpp-2250,Xaxis Rich Media,2016-05-27,2016-05-30,1350,Bimeks0516_Kdv_Kadar_Bipara_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,300000,150,Externally Managed,Triggers,Interstitial,4.5,cpm,0.8889,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1350,012i0000001EB0yAAG
0063100000ejrJbAAI,TurkeyOpp-2039,TV Sync,2016-05-20,2016-05-31,8075,Carrefoursa0516_Euro_2016_Sync_Clipkit_MC,Net Cost (Calc Margin),MediaTrader,Clipkit,50000,3750,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.1,cpv,0.5356,From spreadsheet: Turkey | Campaign Data,Online Video,Video,5000,012i0000001EB0yAAG
0063100000ejrJcAAI,TurkeyOpp-2098,Xaxis Rich Media,2016-05-18,2016-05-31,800,ElcaKozmetik_0516_Darphin_interstitial_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,200000,500,Externally Managed,Triggers,Interstitial,4,cpm,0.375,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,800,012i0000001EB0yAAG
0063100000ejrJcAAI,TurkeyOpp-1658,Xaxis Rich Media,2016-05-18,2016-05-31,1600,ElcaKozmetik_0516_Darphin_interstitial_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,400000,200,Externally Managed,Triggers,Interstitial,4,cpm,0.875,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1600,012i0000001EB0yAAG
0063100000ejrJcAAI,TurkeyOpp-1972,Xaxis Rich Media,2016-05-18,2016-05-31,1600,ElcaKozmetik_0516_Darphin_interstitial_Acunn_MS,Net Cost (Calc Margin),MediaTrader,Acunn,400000,600,Externally Managed,Triggers,Interstitial,4,cpm,0.625,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1600,012i0000001EB0yAAG
0063100000ejrJdAAI,TurkeyOpp-744,Xaxis Display Plus,2016-05-18,2016-05-31,3000,ElcaKozmetik0516_Darphin_Pin_Overlay_Popmarker_MS,Net Cost (Calc Margin),MediaTrader,Popmarker,1000000,1000,Externally Managed,Triggers,Selected Sites,3,cpm,0.6667,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3000,012i0000001EB0yAAG
0063100000ejrJeAAI,TurkeyOpp-595,Xaxis Display Plus,2016-05-23,2016-05-31,797.25,Kaplankaya0516_interest_Digitalm_MX,Net Cost (Calc Margin),MediaTrader,Digitalm,400000,79.73,Externally Managed,Triggers,Selected Sites,2,cpm,0.9,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,800,012i0000001EB0yAAG
0063100000ejrJeAAI,TurkeyOpp-1521,Xaxis Display Plus,2016-05-23,2016-05-31,708.33,Kaplankaya0516_interest_Hurriyetemlak_MX,Net Cost (Calc Margin),MediaTrader,Hurriyetemlak,300000,45,Externally Managed,Triggers,Selected Sites,2,cpm,0.9365,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,600,012i0000001EB0yAAG
0063100000ejrJeAAI,TurkeyOpp-161,Xaxis Display Plus,2016-05-23,2016-05-31,494.42,Kaplankaya0516_interest_Appnexus_MX,Net Cost (Calc Margin),MediaTrader,Appnexus,1000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,1,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2000,012i0000001EB0yAAG
0063100000ejrJeAAI,TurkeyOpp-2238,Xaxis Display Plus,2016-05-23,2016-05-31,0,Kaplankaya0516_interest_GoogleAdx_MX,Net Cost (Calc Margin),MediaTrader,Google,0,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000ejrJfAAI,TurkeyOpp-1720,Xaxis Mobile,2016-05-31,2016-05-31,8000,Mavi0516_Yaz_Menusu_Mobil_Rich_Media_Move_MS,Net Cost (Calc Margin),MediaTrader,Move,842000,3368,Externally Managed,Triggers,Interstitial,9.5,cpm,0.579,From spreadsheet: Turkey | Campaign Data,Interstitial,Mobile,7999,012i0000001EB0yAAG
0063100000ejrJgAAI,TurkeyOpp-1995,Xaxis Display Plus,2016-05-11,2016-05-31,812,SaxoCapital0516_Trader_go_interest_Digitalm_MX,Net Cost (Calc Margin),MediaTrader,Digitalm,600000,81.22,Externally Managed,Triggers,Selected Sites,2,cpm,0.9,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1200,012i0000001EB0yAAG
0063100000ejrJhAAI,TurkeyOpp-1587,Xaxis Rich Media,2016-05-11,2016-05-31,0,SaxoCapital0516_Trader_go_interstitial_Medyanet_MX,Net Cost (Calc Margin),MediaTrader,Medyanet,250000,0,Externally Managed,Triggers,Interstitial,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1125,012i0000001EB0yAAG
0063100000ejrJiAAI,TurkeyOpp-464,Xaxis Display Plus,2016-05-01,2016-05-31,0,Akbank0516_ekopos_interes_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,1100000,220,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1100,012i0000001EB0yAAG
0063100000ejrJiAAI,TurkeyOpp-1822,Xaxis Display Plus,2016-05-01,2016-05-31,2065,Akbank0516_ekopos_interes_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,1100000,110,Externally Managed,Triggers,Selected Sites,1,cpm,0.9467,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1100,012i0000001EB0yAAG
0063100000ejrJjAAI,TurkeyOpp-800,Xaxis Display Plus,2016-05-27,2016-05-31,574,Akbank0516_Emeklilere_Chip_Para_interest_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,550000,55,Externally Managed,Triggers,Selected Sites,1,cpm,0.9042,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,550,012i0000001EB0yAAG
0063100000ejrJkAAI,TurkeyOpp-977,Xaxis Display Plus,2016-05-01,2016-05-31,10480,Akbank0516_Multinational_interest_Appnexus_MC,Net Cost (Calc Margin),MediaTrader,Appnexus,105000,0,Externally Managed,Triggers,Selected Sites,100,cpm,1,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,10500,012i0000001EB0yAAG
0063100000ejrJkAAI,TurkeyOpp-954,Xaxis Display Plus,2016-05-01,2016-05-31,0,Akbank0516_Multinational_interest_GoogleAdx_MC,Net Cost (Calc Margin),MediaTrader,Google,0,0,Externally Managed,Triggers,Selected Sites,100,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000ejrJlAAI,TurkeyOpp-994,Xaxis Display Plus,2016-05-01,2016-05-31,0,Akbank0516_Tradeall_interest_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,100000,100,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,100,012i0000001EB0yAAG
0063100000ejrJmAAI,TurkeyOpp-627,Xaxis Display Plus,2016-05-08,2016-05-31,3.6,Atasay0516_Atasay_Katalog_interest_maxad_MX,Net Cost (Calc Margin),MediaTrader,Maxad,2000,400,Externally Managed,Triggers,Selected Sites,1.8,cpc,-110.1111,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3.6,012i0000001EB0yAAG
0063100000ejrJmAAI,TurkeyOpp-1342,Xaxis Display Plus,2016-05-08,2016-05-31,384.24,Atasay0516_Atasay_Katalog_interest_Sem_MX,Net Cost (Calc Margin),MediaTrader,Sem Digital,100000,20,Externally Managed,Triggers,Selected Sites,1.8,cpm,0.9479,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,180,012i0000001EB0yAAG
0063100000ejrJmAAI,TurkeyOpp-1652,Xaxis Display Plus,2016-05-08,2016-05-31,934.2,Atasay0516_Atasay_Katalog_interest_Appnexus_MX,Net Cost (Calc Margin),MediaTrader,Appnexus,1000000,0,Externally Managed,Triggers,Selected Sites,1.8,cpm,1,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1800,012i0000001EB0yAAG
0063100000ejrJmAAI,TurkeyOpp-813,Xaxis Display Plus,2016-05-08,2016-05-31,0,Atasay0516_Atasay_Katalog_interest_GoogleAdx_MX,Net Cost (Calc Margin),MediaTrader,Google,0,0,Externally Managed,Triggers,Selected Sites,1.8,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000ejrJmAAI,TurkeyOpp-847,Xaxis Display Plus,2016-05-08,2016-05-31,1801.06,Atasay0516_Atasay_Katalog_interest_Digitalm_MX,Net Cost (Calc Margin),MediaTrader,Digitalm,1000000,200,Externally Managed,Triggers,Selected Sites,1.8,cpm,0.889,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1800,012i0000001EB0yAAG
0063100000ejrJmAAI,TurkeyOpp-604,Xaxis Display Plus,2016-05-08,2016-05-31,2.7,Atasay0516_Atasay_Katalog_interest_Ligatus_MX,Net Cost (Calc Margin),MediaTrader,Ligatus,3000,450,Externally Managed,Triggers,Selected Sites,1.8,cpc,-165.6667,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,5.4,012i0000001EB0yAAG
0063100000ejrJmAAI,TurkeyOpp-1529,Xaxis Display Plus,2016-05-08,2016-05-31,320.2,Atasay0516_Atasay_Katalog_interest_Bond_MX,Net Cost (Calc Margin),MediaTrader,Bond Digital,1000000,90.64,Externally Managed,Triggers,Selected Sites,1.8,cpm,0.7169,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1800,012i0000001EB0yAAG
0063100000ejrJnAAI,TurkeyOpp-298,Xaxis Rich Media,2016-05-01,2016-05-31,2400,Atasay0516_Katalog_interstitial_Medyanet_MX,Net Cost (Calc Margin),MediaTrader,Medyanet,400000,200,Externally Managed,Triggers,Interstitial,6,cpm,0.9167,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,2400,012i0000001EB0yAAG
0063100000ejrJnAAI,TurkeyOpp-1610,Xaxis Rich Media,2016-05-01,2016-05-31,1600,Atasay0516_Katalog_interstitial_Acunn_MX,Net Cost (Calc Margin),MediaTrader,Acunn,266666,400,Externally Managed,Triggers,Interstitial,6,cpm,0.75,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1600,012i0000001EB0yAAG
0063100000ejrJoAAI,TurkeyOpp-2329,Xaxis Display Plus,2016-05-13,2016-05-31,2500,Avivasa0516_Gelecegini_Biriktirenler_interest_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,3600000,360,Externally Managed,Triggers,Selected Sites,1,cpm,0.856,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3600,012i0000001EB0yAAG
0063100000ejrJoAAI,TurkeyOpp-1890,Xaxis Display Plus,2016-05-13,2016-05-31,1000,Avivasa0516_Gelecegini_Biriktirenler_interest_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,1000000,500,Externally Managed,Triggers,Selected Sites,1,cpm,0.5,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1000,012i0000001EB0yAAG
0063100000ejrJoAAI,TurkeyOpp-917,Xaxis Display Plus,2016-05-13,2016-05-31,1500,Avivasa0516_Gelecegini_Biriktirenler_interest_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,1500000,300,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1500,012i0000001EB0yAAG
0063100000ejrJpAAI,TurkeyOpp-1746,Xaxis Display Plus,2016-05-01,2016-05-31,8.75,Beymen0516_Mayis_interest_Ligatus_MEC,Net Cost (Calc Margin),MediaTrader,Ligatus,5000,950,Externally Managed,Triggers,Selected Sites,1.75,cpc,-107.5714,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,8.75,012i0000001EB0yAAG
0063100000ejrJpAAI,TurkeyOpp-2308,Xaxis Display Plus,2016-05-01,2016-05-31,2632.5,Beymen0516_Mayis_interest_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,2000000,400,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8481,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG
0063100000ejrJpAAI,TurkeyOpp-1073,Xaxis Display Plus,2016-05-01,2016-05-31,1750,Beymen0516_Mayis_interest_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,1000000,500,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.7143,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1750,012i0000001EB0yAAG
0063100000ejrJpAAI,TurkeyOpp-1271,Xaxis Display Plus,2016-05-01,2016-05-31,3850,Beymen0516_Mayis_interest_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,2200000,220,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.9429,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3850,012i0000001EB0yAAG
0063100000ejrJpAAI,TurkeyOpp-493,Xaxis Display Plus,2016-05-01,2016-05-31,8.75,Beymen0516_Mayis_interest_maxad_MEC,Net Cost (Calc Margin),MediaTrader,Maxad,5000,257,Externally Managed,Triggers,Selected Sites,1.75,cpc,-28.3714,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,8.75,012i0000001EB0yAAG
0063100000ejrJqAAI,TurkeyOpp-187,Xaxis Rich Media,2016-05-01,2016-05-31,1750,Beymen0516_Mayis_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,500,Externally Managed,Triggers,Interstitial,1.75,cpm,0.7143,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1750,012i0000001EB0yAAG
0063100000ejrJrAAI,TurkeyOpp-1375,Xaxis Rich Media,2016-05-11,2016-05-31,1659.46,Bellona0516_Imaj_Kampanyasi_interstitial_Acunn_MC,Net Cost (Calc Margin),MediaTrader,Acunn,500000,585.69,Externally Managed,Triggers,Interstitial,4.25,cpm,0.6471,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,2125,012i0000001EB0yAAG
0063100000ejrJrAAI,TurkeyOpp-663,Xaxis Rich Media,2016-05-11,2016-05-31,4713.11,Bellona0516_Imaj_Kampanyasi_interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,500,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8939,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,4250,012i0000001EB0yAAG
0063100000ejrJrAAI,TurkeyOpp-1604,Xaxis Rich Media,2016-05-11,2016-05-31,1127.42,Bellona0516_Imaj_Kampanyasi_interstitial_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,265000,662.5,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4124,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1126.25,012i0000001EB0yAAG
0063100000ejrJsAAI,TurkeyOpp-805,TV Sync,2016-05-11,2016-05-31,15000,Bellona0516_Imaj_Kampanyasi_SYNC_Clipkit_MC,Net Cost (Calc Margin),MediaTrader,Clipkit,250000,9250,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.3833,From spreadsheet: Turkey | Campaign Data,Online Video,Video,15000,012i0000001EB0yAAG
0063100000ejrJtAAI,TurkeyOpp-929,Xaxis Display Plus,2016-05-13,2016-05-31,847,Karcher0516_Basincli_Yikama_makinasi_interest_Bond_MX,Net Cost (Calc Margin),MediaTrader,Bond Digital,700000,350,Externally Managed,Triggers,Selected Sites,1.2,cpm,0.5868,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,840,012i0000001EB0yAAG
0063100000ejrJuAAI,TurkeyOpp-749,Xaxis Rich Media,2016-05-13,2016-05-31,1700,Karcher0516_Basincli_Yikama_makinasi_interstitial_Medyanet_MX,Net Cost (Calc Margin),MediaTrader,Medyanet,400000,200,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1700,012i0000001EB0yAAG
0063100000ejrJvAAI,TurkeyOpp-781,Xaxis Mobile,2016-05-13,2016-05-31,2684,Karcher0516_Basincli_Yikama_makinasi_mobil_Move_MX,Net Cost (Calc Margin),MediaTrader,Move,300000,900,Externally Managed,Triggers,Selected Sites,8,cpm,0.6647,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Mobile,2400,012i0000001EB0yAAG
0063100000ejrJwAAI,TurkeyOpp-583,Xaxis Mobile,2016-05-01,2016-05-31,6000,Karcher0516_Buharli_Temizlik_Makinasi_Mobil_Move_MX,Net Cost (Calc Margin),MediaTrader,Move,800000,2400,Externally Managed,Triggers,Selected Sites,7.5,cpm,0.6,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Mobile,6000,012i0000001EB0yAAG
0063100000ejrJxAAI,TurkeyOpp-1942,Xaxis Rich Media,2016-05-01,2016-05-31,1000,Karcher516_Buharli_Temizlik_Makinasi_interstitial_Medyanet_MX,Net Cost (Calc Margin),MediaTrader,Medyanet,200000,100,Externally Managed,Triggers,Interstitial,5,cpm,0.9,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1000,012i0000001EB0yAAG
0063100000ejrJxAAI,TurkeyOpp-1687,Xaxis Rich Media,2016-05-01,2016-05-31,2877,Karcher516_Buharli_Temizlik_Makinasi_interstitial_Admatic_MX,Net Cost (Calc Margin),MediaTrader,Admatic,500000,1500,Externally Managed,Triggers,Interstitial,5,cpm,0.4786,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,2500,012i0000001EB0yAAG
0063100000ejrJyAAI,TurkeyOpp-1618,TV Sync,2016-05-30,2016-05-31,2100,Tadim0516_Aycekirdegi_Sync_Clipkit_MEC,Net Cost (Calc Margin),MediaTrader,Clipkit,35000,1278.98,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.391,From spreadsheet: Turkey | Campaign Data,Online Video,Video,2100,012i0000001EB0yAAG
0063100000ejrKaAAI,TurkeyOpp-650,Xaxis Display Plus,2016-05-01,2016-05-31,2880,MIchelin0516_Cross_Climate_300x250_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,400000,200,Externally Managed,Triggers,Selected Sites,8,cpm,0.9306,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3200,012i0000001EB0yAAG
0063100000ejrKbAAI,TurkeyOpp-1905,Xaxis TV,2016-05-01,2016-05-31,6000,Michelin0516_Cross_Climate_Audio_recognation_Digitalmarcom_MEC,Net Cost (Calc Margin),MediaTrader,Digitalmarcom,100000,3800,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.3667,From spreadsheet: Turkey | Campaign Data,Online Video,Video,6000,012i0000001EB0yAAG
0063100000ejrKcAAI,TurkeyOpp-549,Xaxis TV,2016-05-01,2016-05-31,4875,MIchelin0516_Cross_Climate_Preroll_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,150000,2250,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.5385,From spreadsheet: Turkey | Campaign Data,Online Video,Video,4875,012i0000001EB0yAAG
0063100000ejrKcAAI,TurkeyOpp-1373,Xaxis TV,2016-05-01,2016-05-31,9595.4,MIchelin0516_Cross_Climate_Preroll_Midyo_MEC,Net Cost (Calc Margin),MediaTrader,Midyo,400000,2000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.7916,From spreadsheet: Turkey | Campaign Data,Online Video,Video,13000,012i0000001EB0yAAG
0063100000ejrKcAAI,TurkeyOpp-1394,Xaxis TV,2016-05-01,2016-05-31,3250,MIchelin0516_Cross_Climate_Preroll_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,100000,587.65,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.8192,From spreadsheet: Turkey | Campaign Data,Online Video,Video,3250,012i0000001EB0yAAG
0063100000ejrKdAAI,TurkeyOpp-2046,Xaxis Display Plus,2016-05-01,2016-05-31,4000,Michelin0516_Thy_interest_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,2500000,156.97,Externally Managed,Triggers,Selected Sites,3,cpm,0.9608,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,7500,012i0000001EB0yAAG
0063100000ejrKdAAI,TurkeyOpp-239,Xaxis Display Plus,2016-05-01,2016-05-31,3108.54,Michelin0516_Thy_interest_reklamstore_MEC,Net Cost (Calc Margin),MediaTrader,Reklamstore,1000000,1250,Externally Managed,Triggers,Selected Sites,3,cpm,0.5979,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3000,012i0000001EB0yAAG
0063100000ejrKdAAI,TurkeyOpp-1055,Xaxis Display Plus,2016-05-01,2016-05-31,3.56,Michelin0516_Thy_interest_Maxad_MEC,Net Cost (Calc Margin),MediaTrader,Maxad,1187,357,Externally Managed,Triggers,Selected Sites,3,cpc,-99.2527,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3.56,012i0000001EB0yAAG
0063100000ejrKdAAI,TurkeyOpp-1201,Xaxis Display Plus,2016-05-01,2016-05-31,0,Michelin0516_Thy_interest_GoogleAdx_MEC,Net Cost (Calc Margin),MediaTrader,Google,0,0,Externally Managed,Triggers,Selected Sites,3,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000ejrKdAAI,TurkeyOpp-2044,Xaxis Display Plus,2016-05-01,2016-05-31,2708,Michelin0516_Thy_interest_Ligatus_MEC,Net Cost (Calc Margin),MediaTrader,Ligatus,2993,750,Externally Managed,Triggers,Selected Sites,3,cpc,0.723,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,8.98,012i0000001EB0yAAG
0063100000ejrKdAAI,TurkeyOpp-438,Xaxis Display Plus,2016-05-01,2016-05-31,2507,Michelin0516_Thy_interest_Appnexus_MEC,Net Cost (Calc Margin),MediaTrader,Appnexus,1500000,7558,Externally Managed,Triggers,Selected Sites,3,cpm,-2.0148,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4500,012i0000001EB0yAAG
0063100000ejrKdAAI,TurkeyOpp-1145,Xaxis Display Plus,2016-05-01,2016-05-31,113,Michelin0516_Thy_interest_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,2500000,493.45,Externally Managed,Triggers,Selected Sites,3,cpm,-3.3668,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,7500,012i0000001EB0yAAG
0063100000ejrKeAAI,TurkeyOpp-188,Xaxis Rich Media,2016-05-01,2016-05-31,6375,Ikea0516_B2B_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,1500000,750,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,6375,012i0000001EB0yAAG
